p,gap,res_mod30,next_res_mod30
45007,6,7,13
45013,40,13,23
45053,8,23,1
45061,16,1,17
45077,6,17,23
45083,36,23,29
45119,2,29,1
45121,6,1,7
45127,4,7,11
45131,6,11,17
45137,2,17,19
45139,22,19,11
45161,18,11,29
45179,2,29,1
45181,10,1,11
45191,6,11,17
45197,36,17,23
45233,14,23,7
45247,12,7,19
45259,4,19,23
45263,18,23,11
45281,8,11,19
45289,4,19,23
45293,14,23,7
45307,10,7,17
45317,2,17,19
45319,10,19,29
45329,8,29,7
45337,4,7,11
45341,2,11,13
45343,18,13,1
45361,16,1,17
45377,12,17,29
45389,14,29,13
45403,10,13,23
45413,14,23,7
45427,6,7,13
45433,6,13,19
45439,42,19,1
45481,10,1,11
45491,6,11,17
45497,6,17,23
45503,20,23,13
45523,10,13,23
45533,8,23,1
45541,12,1,13
45553,4,13,17
45557,12,17,29
45569,18,29,17
45587,2,17,19
45589,10,19,29
45599,14,29,13
45613,18,13,1
45631,10,1,11
45641,18,11,29
45659,8,29,7
45667,6,7,13
45673,4,13,17
45677,14,17,1
45691,6,1,7
45697,10,7,17
45707,30,17,17
45737,14,17,1
45751,6,1,7
45757,6,7,13
45763,4,13,17
45767,12,17,29
45779,38,29,7
45817,4,7,11
45821,2,11,13
45823,4,13,17
45827,6,17,23
45833,8,23,1
45841,12,1,13
45853,10,13,23
45863,6,23,29
45869,18,29,17
45887,6,17,23
45893,50,23,13
45943,6,13,19
45949,4,19,23
45953,6,23,29
45959,12,29,11
45971,8,11,19
45979,10,19,29
45989,32,29,1
46021,6,1,7
46027,22,7,29
46049,2,29,1
46051,10,1,11
46061,12,11,23
46073,18,23,11
46091,2,11,13
46093,6,13,19
46099,4,19,23
46103,30,23,23
46133,8,23,1
46141,6,1,7
46147,6,7,13
46153,18,13,1
46171,10,1,11
46181,2,11,13
46183,4,13,17
46187,12,17,29
46199,20,29,19
46219,10,19,29
46229,8,29,7
46237,24,7,1
46261,10,1,11
46271,2,11,13
46273,6,13,19
46279,22,19,11
46301,6,11,17
46307,2,17,19
46309,18,19,7
46327,10,7,17
46337,12,17,29
46349,2,29,1
46351,30,1,1
46381,18,1,19
46399,12,19,1
46411,28,1,29
46439,2,29,1
46441,6,1,7
46447,4,7,11
46451,6,11,17
46457,14,17,1
46471,6,1,7
46477,12,7,19
46489,10,19,29
46499,8,29,7
46507,4,7,11
46511,12,11,23
46523,26,23,19
46549,10,19,29
46559,8,29,7
46567,6,7,13
46573,16,13,29
46589,2,29,1
46591,10,1,11
46601,18,11,29
46619,14,29,13
46633,6,13,19
46639,4,19,23
46643,6,23,29
46649,14,29,13
46663,16,13,29
46679,2,29,1
46681,6,1,7
46687,4,7,11
46691,12,11,23
46703,20,23,13
46723,4,13,17
46727,20,17,7
46747,4,7,11
46751,6,11,17
46757,12,17,29
46769,2,29,1
46771,36,1,7
46807,4,7,11
46811,6,11,17
46817,2,17,19
46819,10,19,29
46829,2,29,1
46831,22,1,23
46853,8,23,1
46861,6,1,7
46867,10,7,17
46877,12,17,29
46889,12,29,11
46901,18,11,29
46919,14,29,13
46933,24,13,7
46957,36,7,13
46993,4,13,17
46997,20,17,7
47017,24,7,1
47041,10,1,11
47051,6,11,17
47057,2,17,19
47059,28,19,17
47087,6,17,23
47093,18,23,11
47111,8,11,19
47119,4,19,23
47123,6,23,29
47129,8,29,7
47137,6,7,13
47143,4,13,17
47147,2,17,19
47149,12,19,1
47161,28,1,29
47189,18,29,17
47207,14,17,1
47221,16,1,17
47237,14,17,1
47251,18,1,19
47269,10,19,29
47279,8,29,7
47287,6,7,13
47293,4,13,17
47297,6,17,23
47303,6,23,29
47309,8,29,7
47317,22,7,29
47339,12,29,11
47351,2,11,13
47353,10,13,23
47363,18,23,11
47381,6,11,17
47387,2,17,19
47389,18,19,7
47407,10,7,17
47417,2,17,19
47419,12,19,1
47431,10,1,11
47441,18,11,29
47459,32,29,1
47491,6,1,7
47497,4,7,11
47501,6,11,17
47507,6,17,23
47513,8,23,1
47521,6,1,7
47527,6,7,13
47533,10,13,23
47543,20,23,13
47563,6,13,19
47569,12,19,1
47581,10,1,11
47591,8,11,19
47599,10,19,29
47609,14,29,13
47623,6,13,19
47629,10,19,29
47639,14,29,13
47653,4,13,17
47657,2,17,19
47659,22,19,11
47681,18,11,29
47699,2,29,1
47701,10,1,11
47711,2,11,13
47713,4,13,17
47717,20,17,7
47737,4,7,11
47741,2,11,13
47743,34,13,17
47777,2,17,19
47779,12,19,1
47791,6,1,7
47797,10,7,17
47807,2,17,19
47809,10,19,29
47819,18,29,17
47837,6,17,23
47843,14,23,7
47857,12,7,19
47869,12,19,1
47881,22,1,23
47903,8,23,1
47911,6,1,7
47917,16,7,23
47933,6,23,29
47939,8,29,7
47947,4,7,11
47951,12,11,23
47963,6,23,29
47969,8,29,7
47977,4,7,11
47981,36,11,17
48017,6,17,23
48023,6,23,29
48029,20,29,19
48049,24,19,13
48073,6,13,19
48079,12,19,1
48091,18,1,19
48109,10,19,29
48119,2,29,1
48121,10,1,11
48131,26,11,7
48157,6,7,13
48163,16,13,29
48179,8,29,7
48187,6,7,13
48193,4,13,17
48197,24,17,11
48221,18,11,29
48239,8,29,7
48247,12,7,19
48259,12,19,1
48271,10,1,11
48281,18,11,29
48299,12,29,11
48311,2,11,13
48313,24,13,7
48337,4,7,11
48341,12,11,23
48353,18,23,11
48371,12,11,23
48383,14,23,7
48397,10,7,17
48407,2,17,19
48409,4,19,23
48413,24,23,17
48437,12,17,29
48449,14,29,13
48463,10,13,23
48473,6,23,29
48479,2,29,1
48481,6,1,7
48487,4,7,11
48491,6,11,17
48497,26,17,13
48523,4,13,17
48527,6,17,23
48533,6,23,29
48539,2,29,1
48541,22,1,23
48563,8,23,1
48571,18,1,19
48589,4,19,23
48593,18,23,11
48611,8,11,19
48619,4,19,23
48623,24,23,17
48647,2,17,19
48649,12,19,1
48661,12,1,13
48673,4,13,17
48677,2,17,19
48679,52,19,11
48731,2,11,13
48733,18,13,1
48751,6,1,7
48757,4,7,11
48761,6,11,17
48767,12,17,29
48779,2,29,1
48781,6,1,7
48787,12,7,19
48799,10,19,29
48809,8,29,7
48817,4,7,11
48821,2,11,13
48823,24,13,7
48847,10,7,17
48857,2,17,19
48859,10,19,29
48869,2,29,1
48871,12,1,13
48883,6,13,19
48889,18,19,7
48907,40,7,17
48947,6,17,23
48953,20,23,13
48973,16,13,29
48989,2,29,1
48991,12,1,13
49003,6,13,19
49009,10,19,29
49019,12,29,11
49031,2,11,13
49033,4,13,17
49037,6,17,23
49043,14,23,7
49057,12,7,19
49069,12,19,1
49081,22,1,23
49103,6,23,29
49109,8,29,7
49117,4,7,11
49121,2,11,13
49123,16,13,29
49139,18,29,17
49157,12,17,29
49169,2,29,1
49171,6,1,7
49177,16,7,23
49193,6,23,29
49199,2,29,1
49201,6,1,7
49207,4,7,11
49211,12,11,23
49223,30,23,23
49253,8,23,1
49261,16,1,17
49277,2,17,19
49279,18,19,7
49297,10,7,17
49307,24,17,11
49331,2,11,13
49333,6,13,19
49339,24,19,13
49363,4,13,17
49367,2,17,19
49369,22,19,11
49391,2,11,13
49393,16,13,29
49409,2,29,1
49411,6,1,7
49417,12,7,19
49429,4,19,23
49433,18,23,11
49451,8,11,19
49459,4,19,23
49463,14,23,7
49477,4,7,11
49481,18,11,29
49499,24,29,23
49523,6,23,29
49529,2,29,1
49531,6,1,7
49537,10,7,17
49547,2,17,19
49549,10,19,29
49559,38,29,7
49597,6,7,13
49603,10,13,23
49613,14,23,7
49627,6,7,13
49633,6,13,19
49639,24,19,13
49663,4,13,17
49667,2,17,19
49669,12,19,1
49681,16,1,17
49697,14,17,1
49711,16,1,17
49727,12,17,29
49739,2,29,1
49741,6,1,7
49747,10,7,17
49757,26,17,13
49783,4,13,17
49787,2,17,19
49789,12,19,1
49801,6,1,7
49807,4,7,11
49811,12,11,23
49823,8,23,1
49831,12,1,13
49843,10,13,23
49853,18,23,11
49871,6,11,17
49877,14,17,1
49891,28,1,29
49919,2,29,1
49921,6,1,7
49927,10,7,17
49937,2,17,19
49939,4,19,23
49943,14,23,7
49957,34,7,11
49991,2,11,13
49993,6,13,19
49999,22,19,11
50021,2,11,13
50023,10,13,23
50033,14,23,7
50047,4,7,11
50051,2,11,13
50053,16,13,29
50069,8,29,7
50077,10,7,17
50087,6,17,23
50093,8,23,1
50101,10,1,11
50111,8,11,19
50119,4,19,23
50123,6,23,29
50129,2,29,1
50131,16,1,17
50147,6,17,23
50153,6,23,29
50159,18,29,17
50177,30,17,17
50207,14,17,1
50221,6,1,7
50227,4,7,11
50231,30,11,11
50261,2,11,13
50263,10,13,23
50273,14,23,7
50287,4,7,11
50291,20,11,1
50311,10,1,11
50321,8,11,19
50329,4,19,23
50333,8,23,1
50341,18,1,19
50359,4,19,23
50363,14,23,7
50377,6,7,13
50383,4,13,17
50387,24,17,11
50411,6,11,17
50417,6,17,23
50423,18,23,11
50441,18,11,29
50459,2,29,1
50461,36,1,7
50497,6,7,13
50503,10,13,23
50513,14,23,7
50527,12,7,19
50539,4,19,23
50543,6,23,29
50549,2,29,1
50551,30,1,1
50581,6,1,7
50587,4,7,11
50591,2,11,13
50593,6,13,19
50599,28,19,17
50627,20,17,7
50647,4,7,11
50651,20,11,1
50671,12,1,13
50683,24,13,7
50707,16,7,23
50723,18,23,11
50741,12,11,23
50753,14,23,7
50767,6,7,13
50773,4,13,17
50777,12,17,29
50789,32,29,1
50821,12,1,13
50833,6,13,19
50839,10,19,29
50849,8,29,7
50857,10,7,17
50867,6,17,23
50873,18,23,11
50891,2,11,13
50893,16,13,29
50909,14,29,13
50923,6,13,19
50929,22,19,11
50951,6,11,17
50957,12,17,29
50969,2,29,1
50971,18,1,19
50989,4,19,23
50993,8,23,1
51001,30,1,1
51031,12,1,13
51043,4,13,17
51047,12,17,29
51059,2,29,1
51061,10,1,11
51071,38,11,19
51109,22,19,11
51131,2,11,13
51133,4,13,17
51137,14,17,1
51151,6,1,7
51157,12,7,19
51169,24,19,13
51193,4,13,17
51197,2,17,19
51199,4,19,23
51203,14,23,7
51217,12,7,19
51229,10,19,29
51239,2,29,1
51241,16,1,17
51257,6,17,23
51263,20,23,13
51283,4,13,17
51287,20,17,7
51307,22,7,29
51329,12,29,11
51341,2,11,13
51343,4,13,17
51347,2,17,19
51349,12,19,1
51361,22,1,23
51383,24,23,17
51407,6,17,23
51413,6,23,29
51419,2,29,1
51421,6,1,7
51427,4,7,11
51431,6,11,17
51437,2,17,19
51439,10,19,29
51449,12,29,11
51461,12,11,23
51473,6,23,29
51479,2,29,1
51481,6,1,7
51487,16,7,23
51503,8,23,1
51511,6,1,7
51517,4,7,11
51521,18,11,29
51539,12,29,11
51551,12,11,23
51563,14,23,7
51577,4,7,11
51581,12,11,23
51593,6,23,29
51599,8,29,7
51607,6,7,13
51613,18,13,1
51631,6,1,7
51637,10,7,17
51647,12,17,29
51659,14,29,13
51673,6,13,19
51679,4,19,23
51683,8,23,1
51691,22,1,23
51713,6,23,29
51719,2,29,1
51721,28,1,29
51749,18,29,17
51767,2,17,19
51769,18,19,7
51787,10,7,17
51797,6,17,23
51803,14,23,7
51817,10,7,17
51827,2,17,19
51829,10,19,29
51839,14,29,13
51853,6,13,19
51859,10,19,29
51869,2,29,1
51871,22,1,23
51893,6,23,29
51899,8,29,7
51907,6,7,13
51913,16,13,29
51929,12,29,11
51941,8,11,19
51949,22,19,11
51971,2,11,13
51973,4,13,17
51977,14,17,1
51991,18,1,19
52009,12,19,1
52021,6,1,7
52027,24,7,1
52051,6,1,7
52057,10,7,17
52067,2,17,19
52069,12,19,1
52081,22,1,23
52103,18,23,11
52121,6,11,17
52127,20,17,7
52147,6,7,13
52153,10,13,23
52163,14,23,7
52177,4,7,11
52181,2,11,13
52183,6,13,19
52189,12,19,1
52201,22,1,23
52223,14,23,7
52237,12,7,19
52249,4,19,23
52253,6,23,29
52259,8,29,7
52267,22,7,29
52289,2,29,1
52291,10,1,11
52301,12,11,23
52313,8,23,1
52321,40,1,11
52361,2,11,13
52363,6,13,19
52369,10,19,29
52379,8,29,7
52387,4,7,11
52391,42,11,23
52433,20,23,13
52453,4,13,17
52457,32,17,19
52489,12,19,1
52501,10,1,11
52511,6,11,17
52517,12,17,29
52529,12,29,11
52541,2,11,13
52543,10,13,23
52553,8,23,1
52561,6,1,7
52567,4,7,11
52571,8,11,19
52579,4,19,23
52583,26,23,19
52609,18,19,7
52627,4,7,11
52631,8,11,19
52639,28,19,17
52667,6,17,23
52673,18,23,11
52691,6,11,17
52697,12,17,29
52709,2,29,1
52711,10,1,11
52721,6,11,17
52727,6,17,23
52733,14,23,7
52747,10,7,17
52757,12,17,29
52769,14,29,13
52783,24,13,7
52807,6,7,13
52813,4,13,17
52817,20,17,7
52837,22,7,29
52859,2,29,1
52861,18,1,19
52879,4,19,23
52883,6,23,29
52889,12,29,11
52901,2,11,13
52903,16,13,29
52919,18,29,17
52937,14,17,1
52951,6,1,7
52957,6,7,13
52963,4,13,17
52967,6,17,23
52973,8,23,1
52981,18,1,19
52999,4,19,23
53003,14,23,7
53017,30,7,7
53047,4,7,11
53051,18,11,29
53069,8,29,7
53077,10,7,17
53087,2,17,19
53089,4,19,23
53093,8,23,1
53101,12,1,13
53113,4,13,17
53117,12,17,29
53129,18,29,17
53147,2,17,19
53149,12,19,1
53161,10,1,11
53171,2,11,13
53173,16,13,29
53189,8,29,7
53197,4,7,11
53201,30,11,11
53231,2,11,13
53233,6,13,19
53239,28,19,17
53267,2,17,19
53269,10,19,29
53279,2,29,1
53281,18,1,19
53299,10,19,29
53309,14,29,13
53323,4,13,17
53327,26,17,13
53353,6,13,19
53359,18,19,7
53377,4,7,11
53381,20,11,1
53401,6,1,7
53407,4,7,11
53411,8,11,19
53419,18,19,7
53437,4,7,11
53441,12,11,23
53453,26,23,19
53479,24,19,13
53503,4,13,17
53507,20,17,7
53527,22,7,29
53549,2,29,1
53551,18,1,19
53569,22,19,11
53591,2,11,13
53593,4,13,17
53597,12,17,29
53609,2,29,1
53611,6,1,7
53617,6,7,13
53623,6,13,19
53629,4,19,23
53633,6,23,29
53639,14,29,13
53653,4,13,17
53657,24,17,11
53681,12,11,23
53693,6,23,29
53699,18,29,17
53717,2,17,19
53719,12,19,1
53731,28,1,29
53759,14,29,13
53773,4,13,17
53777,6,17,23
53783,8,23,1
53791,22,1,23
53813,6,23,29
53819,12,29,11
53831,18,11,29
53849,8,29,7
53857,4,7,11
53861,20,11,1
53881,6,1,7
53887,4,7,11
53891,6,11,17
53897,2,17,19
53899,18,19,7
53917,6,7,13
53923,4,13,17
53927,12,17,29
53939,12,29,11
53951,8,11,19
53959,28,19,17
53987,6,17,23
53993,8,23,1
54001,10,1,11
54011,2,11,13
54013,24,13,7
54037,12,7,19
54049,10,19,29
54059,24,29,23
54083,8,23,1
54091,10,1,11
54101,20,11,1
54121,12,1,13
54133,6,13,19
54139,12,19,1
54151,12,1,13
54163,4,13,17
54167,14,17,1
54181,12,1,13
54193,24,13,7
54217,34,7,11
54251,18,11,29
54269,8,29,7
54277,10,7,17
54287,6,17,23
54293,18,23,11
54311,8,11,19
54319,4,19,23
54323,8,23,1
54331,16,1,17
54347,14,17,1
54361,6,1,7
54367,4,7,11
54371,6,11,17
54377,24,17,11
54401,2,11,13
54403,6,13,19
54409,4,19,23
54413,6,23,29
54419,2,29,1
54421,16,1,17
54437,6,17,23
54443,6,23,29
54449,20,29,19
54469,24,19,13
54493,4,13,17
54497,2,17,19
54499,4,19,23
54503,14,23,7
54517,4,7,11
54521,18,11,29
54539,2,29,1
54541,6,1,7
54547,12,7,19
54559,4,19,23
54563,14,23,7
54577,4,7,11
54581,2,11,13
54583,18,13,1
54601,16,1,17
54617,6,17,23
54623,6,23,29
54629,2,29,1
54631,16,1,17
54647,20,17,7
54667,6,7,13
54673,6,13,19
54679,30,19,19
54709,4,19,23
54713,8,23,1
54721,6,1,7
54727,24,7,1
54751,16,1,17
54767,6,17,23
54773,6,23,29
54779,8,29,7
54787,12,7,19
54799,30,19,19
54829,4,19,23
54833,18,23,11
54851,18,11,29
54869,8,29,7
54877,4,7,11
54881,26,11,7
54907,10,7,17
54917,2,17,19
54919,22,19,11
54941,8,11,19
54949,10,19,29
54959,14,29,13
54973,6,13,19
54979,4,19,23
54983,18,23,11
55001,8,11,19
55009,12,19,1
55021,28,1,29
55049,2,29,1
55051,6,1,7
55057,4,7,11
55061,12,11,23
55073,6,23,29
55079,24,29,23
55103,6,23,29
55109,8,29,7
55117,10,7,17
55127,20,17,7
55147,16,7,23
55163,8,23,1
55171,30,1,1
55201,6,1,7
55207,6,7,13
55213,4,13,17
55217,2,17,19
55219,10,19,29
55229,14,29,13
55243,6,13,19
55249,10,19,29
55259,32,29,1
55291,22,1,23
55313,18,23,11
55331,2,11,13
55333,4,13,17
55337,2,17,19
55339,4,19,23
55343,8,23,1
55351,22,1,23
55373,8,23,1
55381,18,1,19
55399,12,19,1
55411,28,1,29
55439,2,29,1
55441,16,1,17
55457,12,17,29
55469,18,29,17
55487,14,17,1
55501,10,1,11
55511,18,11,29
55529,12,29,11
55541,6,11,17
55547,32,17,19
55579,10,19,29
55589,14,29,13
55603,6,13,19
55609,10,19,29
55619,2,29,1
55621,10,1,11
55631,2,11,13
55633,6,13,19
55639,22,19,11
55661,2,11,13
55663,4,13,17
55667,6,17,23
55673,8,23,1
55681,10,1,11
55691,6,11,17
55697,14,17,1
55711,6,1,7
55717,4,7,11
55721,12,11,23
55733,30,23,23
55763,24,23,17
55787,6,17,23
55793,6,23,29
55799,8,29,7
55807,6,7,13
55813,4,13,17
55817,2,17,19
55819,4,19,23
55823,6,23,29
55829,8,29,7
55837,6,7,13
55843,6,13,19
55849,22,19,11
55871,18,11,29
55889,8,29,7
55897,4,7,11
55901,2,11,13
55903,18,13,1
55921,6,1,7
55927,4,7,11
55931,2,11,13
55933,16,13,29
55949,18,29,17
55967,20,17,7
55987,10,7,17
55997,6,17,23
56003,6,23,29
56009,30,29,29
56039,2,29,1
56041,12,1,13
56053,28,13,11
56081,6,11,17
56087,6,17,23
56093,6,23,29
56099,2,29,1
56101,12,1,13
56113,10,13,23
56123,8,23,1
56131,18,1,19
56149,18,19,7
56167,4,7,11
56171,8,11,19
56179,18,19,7
56197,10,7,17
56207,2,17,19
56209,28,19,17
56237,2,17,19
56239,10,19,29
56249,14,29,13
56263,4,13,17
56267,2,17,19
56269,30,19,19
56299,12,19,1
56311,22,1,23
56333,26,23,19
56359,10,19,29
56369,8,29,7
56377,6,7,13
56383,10,13,23
56393,8,23,1
56401,16,1,17
56417,14,17,1
56431,6,1,7
56437,6,7,13
56443,10,13,23
56453,14,23,7
56467,6,7,13
56473,4,13,17
56477,2,17,19
56479,10,19,29
56489,12,29,11
56501,2,11,13
56503,6,13,19
56509,10,19,29
56519,8,29,7
56527,4,7,11
56531,2,11,13
56533,10,13,23
56543,26,23,19
56569,22,19,11
56591,6,11,17
56597,2,17,19
56599,12,19,1
56611,18,1,19
56629,4,19,23
56633,26,23,19
56659,4,19,23
56663,8,23,1
56671,10,1,11
56681,6,11,17
56687,14,17,1
56701,10,1,11
56711,2,11,13
56713,18,13,1
56731,6,1,7
56737,10,7,17
56747,20,17,7
56767,6,7,13
56773,6,13,19
56779,4,19,23
56783,24,23,17
56807,2,17,19
56809,4,19,23
56813,8,23,1
56821,6,1,7
56827,16,7,23
56843,14,23,7
56857,16,7,23
56873,18,23,11
56891,2,11,13
56893,4,13,17
56897,12,17,29
56909,2,29,1
56911,10,1,11
56921,2,11,13
56923,6,13,19
56929,12,19,1
56941,10,1,11
56951,6,11,17
56957,6,17,23
56963,20,23,13
56983,6,13,19
56989,4,19,23
56993,6,23,29
56999,38,29,7
57037,4,7,11
57041,6,11,17
57047,12,17,29
57059,14,29,13
57073,4,13,17
57077,12,17,29
57089,8,29,7
57097,10,7,17
57107,12,17,29
57119,12,29,11
57131,8,11,19
57139,4,19,23
57143,6,23,29
57149,14,29,13
57163,10,13,23
57173,6,23,29
57179,12,29,11
57191,2,11,13
57193,10,13,23
57203,18,23,11
57221,2,11,13
57223,18,13,1
57241,10,1,11
57251,8,11,19
57259,10,19,29
57269,2,29,1
57271,12,1,13
57283,4,13,17
57287,14,17,1
57301,28,1,29
57329,2,29,1
57331,16,1,17
57347,2,17,19
57349,18,19,7
57367,6,7,13
57373,10,13,23
57383,6,23,29
57389,8,29,7
57397,16,7,23
57413,14,23,7
57427,30,7,7
57457,10,7,17
57467,20,17,7
57487,6,7,13
57493,10,13,23
57503,24,23,17
57527,2,17,19
57529,28,19,17
57557,2,17,19
57559,12,19,1
57571,16,1,17
57587,6,17,23
57593,8,23,1
57601,36,1,7
57637,4,7,11
57641,8,11,19
57649,4,19,23
57653,14,23,7
57667,12,7,19
57679,10,19,29
57689,8,29,7
57697,12,7,19
57709,4,19,23
57713,6,23,29
57719,8,29,7
57727,4,7,11
57731,6,11,17
57737,14,17,1
57751,22,1,23
57773,8,23,1
57781,6,1,7
57787,4,7,11
57791,2,11,13
57793,10,13,23
57803,6,23,29
57809,20,29,19
57829,10,19,29
57839,8,29,7
57847,6,7,13
57853,6,13,19
57859,22,19,11
57881,18,11,29
57899,2,29,1
57901,16,1,17
57917,6,17,23
57923,20,23,13
57943,4,13,17
57947,26,17,13
57973,4,13,17
57977,14,17,1
57991,22,1,23
58013,14,23,7
58027,4,7,11
58031,12,11,23
58043,6,23,29
58049,8,29,7
58057,4,7,11
58061,6,11,17
58067,6,17,23
58073,26,23,19
58099,10,19,29
58109,2,29,1
58111,18,1,19
58129,18,19,7
58147,4,7,11
58151,2,11,13
58153,16,13,29
58169,2,29,1
58171,18,1,19
58189,4,19,23
58193,6,23,29
58199,8,29,7
58207,4,7,11
58211,6,11,17
58217,12,17,29
58229,2,29,1
58231,6,1,7
58237,6,7,13
58243,28,13,11
58271,38,11,19
58309,4,19,23
58313,8,23,1
58321,16,1,17
58337,26,17,13
58363,4,13,17
58367,2,17,19
58369,10,19,29
58379,12,29,11
58391,2,11,13
58393,10,13,23
58403,8,23,1
58411,6,1,7
58417,10,7,17
58427,12,17,29
58439,2,29,1
58441,10,1,11
58451,2,11,13
58453,24,13,7
58477,4,7,11
58481,30,11,11
58511,26,11,7
58537,6,7,13
58543,6,13,19
58549,18,19,7
58567,6,7,13
58573,6,13,19
58579,22,19,11
58601,2,11,13
58603,10,13,23
58613,18,23,11
58631,26,11,7
58657,4,7,11
58661,18,11,29
58679,8,29,7
58687,6,7,13
58693,6,13,19
58699,12,19,1
58711,16,1,17
58727,6,17,23
58733,8,23,1
58741,16,1,17
58757,6,17,23
58763,8,23,1
58771,16,1,17
58787,2,17,19
58789,42,19,1
58831,58,1,29
58889,8,29,7
58897,4,7,11
58901,6,11,17
58907,2,17,19
58909,4,19,23
58913,8,23,1
58921,16,1,17
58937,6,17,23
58943,20,23,13
58963,4,13,17
58967,12,17,29
58979,12,29,11
58991,6,11,17
58997,12,17,29
59009,2,29,1
59011,10,1,11
59021,2,11,13
59023,6,13,19
59029,22,19,11
59051,2,11,13
59053,10,13,23
59063,6,23,29
59069,8,29,7
59077,6,7,13
59083,10,13,23
59093,14,23,7
59107,6,7,13
59113,6,13,19
59119,4,19,23
59123,18,23,11
59141,8,11,19
59149,10,19,29
59159,8,29,7
59167,16,7,23
59183,14,23,7
59197,10,7,17
59207,2,17,19
59209,10,19,29
59219,2,29,1
59221,12,1,13
59233,6,13,19
59239,4,19,23
59243,20,23,13
59263,10,13,23
59273,8,23,1
59281,52,1,23
59333,8,23,1
59341,10,1,11
59351,6,11,17
59357,2,17,19
59359,10,19,29
59369,8,29,7
59377,10,7,17
59387,6,17,23
59393,6,23,29
59399,8,29,7
59407,10,7,17
59417,2,17,19
59419,22,19,11
59441,2,11,13
59443,4,13,17
59447,6,17,23
59453,14,23,7
59467,4,7,11
59471,2,11,13
59473,24,13,7
59497,12,7,19
59509,4,19,23
59513,26,23,19
59539,18,19,7
59557,4,7,11
59561,6,11,17
59567,14,17,1
59581,30,1,1
59611,6,1,7
59617,4,7,11
59621,6,11,17
59627,2,17,19
59629,22,19,11
59651,8,11,19
59659,4,19,23
59663,6,23,29
59669,2,29,1
59671,22,1,23
59693,6,23,29
59699,8,29,7
59707,16,7,23
59723,6,23,29
59729,14,29,13
59743,4,13,17
59747,6,17,23
59753,18,23,11
59771,8,11,19
59779,12,19,1
59791,6,1,7
59797,12,7,19
59809,24,19,13
59833,30,13,13
59863,16,13,29
59879,8,29,7
59887,34,7,11
59921,8,11,19
59929,22,19,11
59951,6,11,17
59957,14,17,1
59971,10,1,11
59981,18,11,29
59999,14,29,13
60013,4,13,17
60017,12,17,29
60029,8,29,7
60037,4,7,11
60041,36,11,17
60077,6,17,23
60083,6,23,29
60089,2,29,1
60091,10,1,11
60101,2,11,13
60103,4,13,17
60107,20,17,7
60127,6,7,13
60133,6,13,19
60139,10,19,29
60149,12,29,11
60161,6,11,17
60167,2,17,19
60169,40,19,29
60209,8,29,7
60217,6,7,13
60223,28,13,11
60251,6,11,17
60257,2,17,19
60259,12,19,1
60271,18,1,19
60289,4,19,23
60293,24,23,17
60317,14,17,1
60331,6,1,7
60337,6,7,13
60343,10,13,23
60353,20,23,13
60373,10,13,23
60383,14,23,7
60397,16,7,23
60413,14,23,7
60427,16,7,23
60443,6,23,29
60449,8,29,7
60457,36,7,13
60493,4,13,17
60497,12,17,29
60509,12,29,11
60521,6,11,17
60527,12,17,29
60539,50,29,19
60589,12,19,1
60601,6,1,7
60607,4,7,11
60611,6,11,17
60617,6,17,23
60623,8,23,1
60631,6,1,7
60637,10,7,17
60647,2,17,19
60649,10,19,29
60659,2,29,1
60661,18,1,19
60679,10,19,29
60689,14,29,13
60703,16,13,29
60719,8,29,7
60727,6,7,13
60733,4,13,17
60737,20,17,7
60757,4,7,11
60761,2,11,13
60763,10,13,23
60773,6,23,29
60779,14,29,13
60793,18,13,1
60811,10,1,11
60821,38,11,19
60859,10,19,29
60869,18,29,17
60887,2,17,19
60889,10,19,29
60899,2,29,1
60901,12,1,13
60913,4,13,17
60917,2,17,19
60919,4,19,23
60923,14,23,7
60937,6,7,13
60943,10,13,23
60953,8,23,1
60961,40,1,11
61001,6,11,17
61007,20,17,7
61027,4,7,11
61031,12,11,23
61043,8,23,1
61051,6,1,7
61057,34,7,11
61091,8,11,19
61099,22,19,11
61121,8,11,19
61129,12,19,1
61141,10,1,11
61151,2,11,13
61153,16,13,29
61169,42,29,11
61211,12,11,23
61223,8,23,1
61231,22,1,23
61253,8,23,1
61261,22,1,23
61283,8,23,1
61291,6,1,7
61297,34,7,11
61331,2,11,13
61333,6,13,19
61339,4,19,23
61343,14,23,7
61357,6,7,13
61363,16,13,29
61379,2,29,1
61381,22,1,23
61403,6,23,29
61409,8,29,7
61417,24,7,1
61441,22,1,23
61463,6,23,29
61469,2,29,1
61471,12,1,13
61483,4,13,17
61487,6,17,23
61493,14,23,7
61507,4,7,11
61511,8,11,19
61519,24,19,13
61543,4,13,17
61547,6,17,23
61553,6,23,29
61559,2,29,1
61561,22,1,23
61583,20,23,13
61603,6,13,19
61609,4,19,23
61613,14,23,7
61627,4,7,11
61631,6,11,17
61637,6,17,23
61643,8,23,1
61651,6,1,7
61657,10,7,17
61667,6,17,23
61673,8,23,1
61681,6,1,7
61687,16,7,23
61703,14,23,7
61717,6,7,13
61723,6,13,19
61729,22,19,11
61751,6,11,17
61757,24,17,11
61781,32,11,13
61813,6,13,19
61819,18,19,7
61837,6,7,13
61843,18,13,1
61861,10,1,11
61871,8,11,19
61879,30,19,19
61909,18,19,7
61927,6,7,13
61933,16,13,29
61949,12,29,11
61961,6,11,17
61967,12,17,29
