p,gap,res_mod6,next_res_mod6
44953,6,1,1
44959,4,1,5
44963,8,5,1
44971,12,1,1
44983,4,1,5
44987,20,5,1
45007,6,1,1
45013,40,1,5
45053,8,5,1
45061,16,1,5
45077,6,5,5
45083,36,5,5
45119,2,5,1
45121,6,1,1
45127,4,1,5
45131,6,5,5
45137,2,5,1
45139,22,1,5
45161,18,5,5
45179,2,5,1
45181,10,1,5
45191,6,5,5
45197,36,5,5
45233,14,5,1
45247,12,1,1
45259,4,1,5
45263,18,5,5
45281,8,5,1
45289,4,1,5
45293,14,5,1
45307,10,1,5
45317,2,5,1
45319,10,1,5
45329,8,5,1
45337,4,1,5
45341,2,5,1
45343,18,1,1
45361,16,1,5
45377,12,5,5
45389,14,5,1
45403,10,1,5
45413,14,5,1
45427,6,1,1
45433,6,1,1
45439,42,1,1
45481,10,1,5
45491,6,5,5
45497,6,5,5
45503,20,5,1
45523,10,1,5
45533,8,5,1
45541,12,1,1
45553,4,1,5
45557,12,5,5
45569,18,5,5
45587,2,5,1
45589,10,1,5
45599,14,5,1
45613,18,1,1
45631,10,1,5
45641,18,5,5
45659,8,5,1
45667,6,1,1
45673,4,1,5
45677,14,5,1
45691,6,1,1
45697,10,1,5
45707,30,5,5
45737,14,5,1
45751,6,1,1
45757,6,1,1
45763,4,1,5
45767,12,5,5
45779,38,5,1
45817,4,1,5
45821,2,5,1
45823,4,1,5
45827,6,5,5
45833,8,5,1
45841,12,1,1
45853,10,1,5
45863,6,5,5
45869,18,5,5
45887,6,5,5
45893,50,5,1
45943,6,1,1
45949,4,1,5
45953,6,5,5
45959,12,5,5
45971,8,5,1
45979,10,1,5
45989,32,5,1
46021,6,1,1
46027,22,1,5
46049,2,5,1
46051,10,1,5
46061,12,5,5
46073,18,5,5
46091,2,5,1
46093,6,1,1
46099,4,1,5
46103,30,5,5
46133,8,5,1
46141,6,1,1
46147,6,1,1
46153,18,1,1
46171,10,1,5
46181,2,5,1
46183,4,1,5
46187,12,5,5
46199,20,5,1
46219,10,1,5
46229,8,5,1
46237,24,1,1
46261,10,1,5
46271,2,5,1
46273,6,1,1
46279,22,1,5
46301,6,5,5
46307,2,5,1
46309,18,1,1
46327,10,1,5
46337,12,5,5
46349,2,5,1
46351,30,1,1
46381,18,1,1
46399,12,1,1
46411,28,1,5
46439,2,5,1
46441,6,1,1
46447,4,1,5
46451,6,5,5
46457,14,5,1
46471,6,1,1
46477,12,1,1
46489,10,1,5
46499,8,5,1
46507,4,1,5
46511,12,5,5
46523,26,5,1
46549,10,1,5
46559,8,5,1
46567,6,1,1
46573,16,1,5
46589,2,5,1
46591,10,1,5
46601,18,5,5
46619,14,5,1
46633,6,1,1
46639,4,1,5
46643,6,5,5
46649,14,5,1
46663,16,1,5
46679,2,5,1
46681,6,1,1
46687,4,1,5
46691,12,5,5
46703,20,5,1
46723,4,1,5
46727,20,5,1
46747,4,1,5
46751,6,5,5
46757,12,5,5
46769,2,5,1
46771,36,1,1
46807,4,1,5
46811,6,5,5
46817,2,5,1
46819,10,1,5
46829,2,5,1
46831,22,1,5
46853,8,5,1
46861,6,1,1
46867,10,1,5
46877,12,5,5
46889,12,5,5
46901,18,5,5
46919,14,5,1
46933,24,1,1
46957,36,1,1
46993,4,1,5
46997,20,5,1
47017,24,1,1
47041,10,1,5
47051,6,5,5
47057,2,5,1
47059,28,1,5
47087,6,5,5
47093,18,5,5
47111,8,5,1
47119,4,1,5
47123,6,5,5
47129,8,5,1
47137,6,1,1
47143,4,1,5
47147,2,5,1
47149,12,1,1
47161,28,1,5
47189,18,5,5
47207,14,5,1
47221,16,1,5
47237,14,5,1
47251,18,1,1
47269,10,1,5
47279,8,5,1
47287,6,1,1
47293,4,1,5
47297,6,5,5
47303,6,5,5
47309,8,5,1
47317,22,1,5
47339,12,5,5
47351,2,5,1
47353,10,1,5
47363,18,5,5
47381,6,5,5
47387,2,5,1
47389,18,1,1
47407,10,1,5
47417,2,5,1
47419,12,1,1
47431,10,1,5
47441,18,5,5
47459,32,5,1
47491,6,1,1
47497,4,1,5
47501,6,5,5
47507,6,5,5
47513,8,5,1
47521,6,1,1
47527,6,1,1
47533,10,1,5
47543,20,5,1
47563,6,1,1
47569,12,1,1
47581,10,1,5
47591,8,5,1
47599,10,1,5
47609,14,5,1
47623,6,1,1
47629,10,1,5
47639,14,5,1
47653,4,1,5
47657,2,5,1
47659,22,1,5
47681,18,5,5
47699,2,5,1
47701,10,1,5
47711,2,5,1
47713,4,1,5
47717,20,5,1
47737,4,1,5
47741,2,5,1
47743,34,1,5
47777,2,5,1
47779,12,1,1
47791,6,1,1
47797,10,1,5
47807,2,5,1
47809,10,1,5
47819,18,5,5
47837,6,5,5
47843,14,5,1
47857,12,1,1
47869,12,1,1
47881,22,1,5
47903,8,5,1
47911,6,1,1
47917,16,1,5
47933,6,5,5
47939,8,5,1
47947,4,1,5
47951,12,5,5
47963,6,5,5
47969,8,5,1
47977,4,1,5
47981,36,5,5
48017,6,5,5
48023,6,5,5
48029,20,5,1
48049,24,1,1
48073,6,1,1
48079,12,1,1
48091,18,1,1
48109,10,1,5
48119,2,5,1
48121,10,1,5
48131,26,5,1
48157,6,1,1
48163,16,1,5
48179,8,5,1
48187,6,1,1
48193,4,1,5
48197,24,5,5
48221,18,5,5
48239,8,5,1
48247,12,1,1
48259,12,1,1
48271,10,1,5
48281,18,5,5
48299,12,5,5
48311,2,5,1
48313,24,1,1
48337,4,1,5
48341,12,5,5
48353,18,5,5
48371,12,5,5
48383,14,5,1
48397,10,1,5
48407,2,5,1
48409,4,1,5
48413,24,5,5
48437,12,5,5
48449,14,5,1
48463,10,1,5
48473,6,5,5
48479,2,5,1
48481,6,1,1
48487,4,1,5
48491,6,5,5
48497,26,5,1
48523,4,1,5
48527,6,5,5
48533,6,5,5
48539,2,5,1
48541,22,1,5
48563,8,5,1
48571,18,1,1
48589,4,1,5
48593,18,5,5
48611,8,5,1
48619,4,1,5
48623,24,5,5
48647,2,5,1
48649,12,1,1
48661,12,1,1
48673,4,1,5
48677,2,5,1
48679,52,1,5
48731,2,5,1
48733,18,1,1
48751,6,1,1
48757,4,1,5
48761,6,5,5
48767,12,5,5
48779,2,5,1
48781,6,1,1
48787,12,1,1
48799,10,1,5
48809,8,5,1
48817,4,1,5
48821,2,5,1
48823,24,1,1
48847,10,1,5
48857,2,5,1
48859,10,1,5
48869,2,5,1
48871,12,1,1
48883,6,1,1
48889,18,1,1
48907,40,1,5
48947,6,5,5
48953,20,5,1
48973,16,1,5
48989,2,5,1
48991,12,1,1
49003,6,1,1
49009,10,1,5
49019,12,5,5
49031,2,5,1
49033,4,1,5
49037,6,5,5
49043,14,5,1
49057,12,1,1
49069,12,1,1
49081,22,1,5
49103,6,5,5
49109,8,5,1
49117,4,1,5
49121,2,5,1
49123,16,1,5
49139,18,5,5
49157,12,5,5
49169,2,5,1
49171,6,1,1
49177,16,1,5
49193,6,5,5
49199,2,5,1
49201,6,1,1
49207,4,1,5
49211,12,5,5
49223,30,5,5
49253,8,5,1
49261,16,1,5
49277,2,5,1
49279,18,1,1
49297,10,1,5
49307,24,5,5
49331,2,5,1
49333,6,1,1
49339,24,1,1
49363,4,1,5
49367,2,5,1
49369,22,1,5
49391,2,5,1
49393,16,1,5
49409,2,5,1
49411,6,1,1
49417,12,1,1
49429,4,1,5
49433,18,5,5
49451,8,5,1
49459,4,1,5
49463,14,5,1
49477,4,1,5
49481,18,5,5
49499,24,5,5
49523,6,5,5
49529,2,5,1
49531,6,1,1
49537,10,1,5
49547,2,5,1
49549,10,1,5
49559,38,5,1
49597,6,1,1
49603,10,1,5
49613,14,5,1
49627,6,1,1
49633,6,1,1
49639,24,1,1
49663,4,1,5
49667,2,5,1
49669,12,1,1
49681,16,1,5
49697,14,5,1
49711,16,1,5
49727,12,5,5
49739,2,5,1
49741,6,1,1
49747,10,1,5
49757,26,5,1
49783,4,1,5
49787,2,5,1
49789,12,1,1
49801,6,1,1
49807,4,1,5
49811,12,5,5
49823,8,5,1
49831,12,1,1
49843,10,1,5
49853,18,5,5
49871,6,5,5
49877,14,5,1
49891,28,1,5
49919,2,5,1
49921,6,1,1
49927,10,1,5
49937,2,5,1
49939,4,1,5
49943,14,5,1
49957,34,1,5
49991,2,5,1
49993,6,1,1
49999,22,1,5
50021,2,5,1
50023,10,1,5
50033,14,5,1
50047,4,1,5
50051,2,5,1
50053,16,1,5
50069,8,5,1
50077,10,1,5
50087,6,5,5
50093,8,5,1
50101,10,1,5
50111,8,5,1
50119,4,1,5
50123,6,5,5
50129,2,5,1
50131,16,1,5
50147,6,5,5
50153,6,5,5
50159,18,5,5
50177,30,5,5
50207,14,5,1
50221,6,1,1
50227,4,1,5
50231,30,5,5
50261,2,5,1
50263,10,1,5
50273,14,5,1
50287,4,1,5
50291,20,5,1
50311,10,1,5
50321,8,5,1
50329,4,1,5
50333,8,5,1
50341,18,1,1
50359,4,1,5
50363,14,5,1
50377,6,1,1
50383,4,1,5
50387,24,5,5
50411,6,5,5
50417,6,5,5
50423,18,5,5
50441,18,5,5
50459,2,5,1
50461,36,1,1
50497,6,1,1
50503,10,1,5
50513,14,5,1
50527,12,1,1
50539,4,1,5
50543,6,5,5
50549,2,5,1
50551,30,1,1
50581,6,1,1
50587,4,1,5
50591,2,5,1
50593,6,1,1
50599,28,1,5
50627,20,5,1
50647,4,1,5
50651,20,5,1
50671,12,1,1
50683,24,1,1
50707,16,1,5
50723,18,5,5
50741,12,5,5
50753,14,5,1
50767,6,1,1
50773,4,1,5
50777,12,5,5
50789,32,5,1
50821,12,1,1
50833,6,1,1
50839,10,1,5
50849,8,5,1
50857,10,1,5
50867,6,5,5
50873,18,5,5
50891,2,5,1
50893,16,1,5
50909,14,5,1
50923,6,1,1
50929,22,1,5
50951,6,5,5
50957,12,5,5
50969,2,5,1
50971,18,1,1
50989,4,1,5
50993,8,5,1
51001,30,1,1
51031,12,1,1
51043,4,1,5
51047,12,5,5
51059,2,5,1
51061,10,1,5
51071,38,5,1
51109,22,1,5
51131,2,5,1
51133,4,1,5
51137,14,5,1
51151,6,1,1
51157,12,1,1
51169,24,1,1
51193,4,1,5
51197,2,5,1
51199,4,1,5
51203,14,5,1
51217,12,1,1
51229,10,1,5
51239,2,5,1
51241,16,1,5
51257,6,5,5
51263,20,5,1
51283,4,1,5
51287,20,5,1
51307,22,1,5
51329,12,5,5
51341,2,5,1
51343,4,1,5
51347,2,5,1
51349,12,1,1
51361,22,1,5
51383,24,5,5
51407,6,5,5
51413,6,5,5
51419,2,5,1
51421,6,1,1
51427,4,1,5
51431,6,5,5
51437,2,5,1
51439,10,1,5
51449,12,5,5
51461,12,5,5
51473,6,5,5
51479,2,5,1
51481,6,1,1
51487,16,1,5
51503,8,5,1
51511,6,1,1
51517,4,1,5
51521,18,5,5
51539,12,5,5
51551,12,5,5
51563,14,5,1
51577,4,1,5
51581,12,5,5
51593,6,5,5
51599,8,5,1
51607,6,1,1
51613,18,1,1
51631,6,1,1
51637,10,1,5
51647,12,5,5
51659,14,5,1
51673,6,1,1
51679,4,1,5
51683,8,5,1
51691,22,1,5
51713,6,5,5
51719,2,5,1
51721,28,1,5
51749,18,5,5
51767,2,5,1
51769,18,1,1
51787,10,1,5
51797,6,5,5
51803,14,5,1
51817,10,1,5
51827,2,5,1
51829,10,1,5
51839,14,5,1
51853,6,1,1
51859,10,1,5
51869,2,5,1
51871,22,1,5
51893,6,5,5
51899,8,5,1
51907,6,1,1
51913,16,1,5
51929,12,5,5
51941,8,5,1
51949,22,1,5
51971,2,5,1
51973,4,1,5
51977,14,5,1
51991,18,1,1
52009,12,1,1
52021,6,1,1
52027,24,1,1
52051,6,1,1
52057,10,1,5
52067,2,5,1
52069,12,1,1
52081,22,1,5
52103,18,5,5
52121,6,5,5
52127,20,5,1
52147,6,1,1
52153,10,1,5
52163,14,5,1
52177,4,1,5
52181,2,5,1
52183,6,1,1
52189,12,1,1
52201,22,1,5
52223,14,5,1
52237,12,1,1
52249,4,1,5
52253,6,5,5
52259,8,5,1
52267,22,1,5
52289,2,5,1
52291,10,1,5
52301,12,5,5
52313,8,5,1
52321,40,1,5
52361,2,5,1
52363,6,1,1
52369,10,1,5
52379,8,5,1
52387,4,1,5
52391,42,5,5
52433,20,5,1
52453,4,1,5
52457,32,5,1
52489,12,1,1
52501,10,1,5
52511,6,5,5
52517,12,5,5
52529,12,5,5
52541,2,5,1
52543,10,1,5
52553,8,5,1
52561,6,1,1
52567,4,1,5
52571,8,5,1
52579,4,1,5
52583,26,5,1
52609,18,1,1
52627,4,1,5
52631,8,5,1
52639,28,1,5
52667,6,5,5
52673,18,5,5
52691,6,5,5
52697,12,5,5
52709,2,5,1
52711,10,1,5
52721,6,5,5
52727,6,5,5
52733,14,5,1
52747,10,1,5
52757,12,5,5
52769,14,5,1
52783,24,1,1
52807,6,1,1
52813,4,1,5
52817,20,5,1
52837,22,1,5
52859,2,5,1
52861,18,1,1
52879,4,1,5
52883,6,5,5
52889,12,5,5
52901,2,5,1
52903,16,1,5
52919,18,5,5
52937,14,5,1
52951,6,1,1
52957,6,1,1
52963,4,1,5
52967,6,5,5
52973,8,5,1
52981,18,1,1
52999,4,1,5
53003,14,5,1
53017,30,1,1
53047,4,1,5
53051,18,5,5
53069,8,5,1
53077,10,1,5
53087,2,5,1
53089,4,1,5
53093,8,5,1
53101,12,1,1
53113,4,1,5
53117,12,5,5
53129,18,5,5
53147,2,5,1
53149,12,1,1
53161,10,1,5
53171,2,5,1
53173,16,1,5
53189,8,5,1
53197,4,1,5
53201,30,5,5
53231,2,5,1
53233,6,1,1
53239,28,1,5
53267,2,5,1
53269,10,1,5
53279,2,5,1
53281,18,1,1
53299,10,1,5
53309,14,5,1
53323,4,1,5
53327,26,5,1
53353,6,1,1
53359,18,1,1
53377,4,1,5
53381,20,5,1
53401,6,1,1
53407,4,1,5
53411,8,5,1
53419,18,1,1
53437,4,1,5
53441,12,5,5
53453,26,5,1
53479,24,1,1
53503,4,1,5
53507,20,5,1
53527,22,1,5
53549,2,5,1
53551,18,1,1
53569,22,1,5
53591,2,5,1
53593,4,1,5
53597,12,5,5
53609,2,5,1
53611,6,1,1
53617,6,1,1
53623,6,1,1
53629,4,1,5
53633,6,5,5
53639,14,5,1
53653,4,1,5
53657,24,5,5
53681,12,5,5
53693,6,5,5
53699,18,5,5
53717,2,5,1
53719,12,1,1
53731,28,1,5
53759,14,5,1
53773,4,1,5
53777,6,5,5
53783,8,5,1
53791,22,1,5
53813,6,5,5
53819,12,5,5
53831,18,5,5
53849,8,5,1
53857,4,1,5
53861,20,5,1
53881,6,1,1
53887,4,1,5
53891,6,5,5
53897,2,5,1
53899,18,1,1
53917,6,1,1
53923,4,1,5
53927,12,5,5
53939,12,5,5
53951,8,5,1
53959,28,1,5
53987,6,5,5
53993,8,5,1
54001,10,1,5
54011,2,5,1
54013,24,1,1
54037,12,1,1
54049,10,1,5
54059,24,5,5
54083,8,5,1
54091,10,1,5
54101,20,5,1
54121,12,1,1
54133,6,1,1
54139,12,1,1
54151,12,1,1
54163,4,1,5
54167,14,5,1
54181,12,1,1
54193,24,1,1
54217,34,1,5
54251,18,5,5
54269,8,5,1
54277,10,1,5
54287,6,5,5
54293,18,5,5
54311,8,5,1
54319,4,1,5
54323,8,5,1
54331,16,1,5
54347,14,5,1
54361,6,1,1
54367,4,1,5
54371,6,5,5
54377,24,5,5
54401,2,5,1
54403,6,1,1
54409,4,1,5
54413,6,5,5
54419,2,5,1
54421,16,1,5
54437,6,5,5
54443,6,5,5
54449,20,5,1
54469,24,1,1
54493,4,1,5
54497,2,5,1
54499,4,1,5
54503,14,5,1
54517,4,1,5
54521,18,5,5
54539,2,5,1
54541,6,1,1
54547,12,1,1
54559,4,1,5
54563,14,5,1
54577,4,1,5
54581,2,5,1
54583,18,1,1
54601,16,1,5
54617,6,5,5
54623,6,5,5
54629,2,5,1
54631,16,1,5
54647,20,5,1
54667,6,1,1
54673,6,1,1
54679,30,1,1
54709,4,1,5
54713,8,5,1
54721,6,1,1
54727,24,1,1
54751,16,1,5
54767,6,5,5
54773,6,5,5
54779,8,5,1
54787,12,1,1
54799,30,1,1
54829,4,1,5
54833,18,5,5
54851,18,5,5
54869,8,5,1
54877,4,1,5
54881,26,5,1
54907,10,1,5
54917,2,5,1
54919,22,1,5
54941,8,5,1
54949,10,1,5
54959,14,5,1
54973,6,1,1
54979,4,1,5
54983,18,5,5
55001,8,5,1
55009,12,1,1
55021,28,1,5
55049,2,5,1
55051,6,1,1
55057,4,1,5
55061,12,5,5
55073,6,5,5
55079,24,5,5
55103,6,5,5
55109,8,5,1
55117,10,1,5
55127,20,5,1
55147,16,1,5
55163,8,5,1
55171,30,1,1
55201,6,1,1
55207,6,1,1
55213,4,1,5
55217,2,5,1
55219,10,1,5
55229,14,5,1
55243,6,1,1
55249,10,1,5
55259,32,5,1
55291,22,1,5
55313,18,5,5
55331,2,5,1
55333,4,1,5
55337,2,5,1
55339,4,1,5
55343,8,5,1
55351,22,1,5
55373,8,5,1
55381,18,1,1
55399,12,1,1
55411,28,1,5
55439,2,5,1
55441,16,1,5
55457,12,5,5
55469,18,5,5
55487,14,5,1
55501,10,1,5
55511,18,5,5
55529,12,5,5
55541,6,5,5
55547,32,5,1
55579,10,1,5
55589,14,5,1
55603,6,1,1
55609,10,1,5
55619,2,5,1
55621,10,1,5
55631,2,5,1
55633,6,1,1
55639,22,1,5
55661,2,5,1
55663,4,1,5
55667,6,5,5
55673,8,5,1
55681,10,1,5
55691,6,5,5
55697,14,5,1
55711,6,1,1
55717,4,1,5
55721,12,5,5
55733,30,5,5
55763,24,5,5
55787,6,5,5
55793,6,5,5
55799,8,5,1
55807,6,1,1
55813,4,1,5
55817,2,5,1
55819,4,1,5
55823,6,5,5
55829,8,5,1
55837,6,1,1
55843,6,1,1
55849,22,1,5
55871,18,5,5
55889,8,5,1
55897,4,1,5
55901,2,5,1
55903,18,1,1
55921,6,1,1
55927,4,1,5
55931,2,5,1
55933,16,1,5
55949,18,5,5
55967,20,5,1
55987,10,1,5
55997,6,5,5
56003,6,5,5
56009,30,5,5
56039,2,5,1
56041,12,1,1
56053,28,1,5
56081,6,5,5
56087,6,5,5
56093,6,5,5
56099,2,5,1
56101,12,1,1
56113,10,1,5
56123,8,5,1
56131,18,1,1
56149,18,1,1
56167,4,1,5
56171,8,5,1
56179,18,1,1
56197,10,1,5
56207,2,5,1
56209,28,1,5
56237,2,5,1
56239,10,1,5
56249,14,5,1
56263,4,1,5
56267,2,5,1
56269,30,1,1
56299,12,1,1
56311,22,1,5
56333,26,5,1
56359,10,1,5
56369,8,5,1
56377,6,1,1
56383,10,1,5
56393,8,5,1
56401,16,1,5
56417,14,5,1
56431,6,1,1
56437,6,1,1
56443,10,1,5
56453,14,5,1
56467,6,1,1
56473,4,1,5
56477,2,5,1
56479,10,1,5
56489,12,5,5
56501,2,5,1
56503,6,1,1
56509,10,1,5
56519,8,5,1
56527,4,1,5
56531,2,5,1
56533,10,1,5
56543,26,5,1
56569,22,1,5
56591,6,5,5
56597,2,5,1
56599,12,1,1
56611,18,1,1
56629,4,1,5
56633,26,5,1
56659,4,1,5
56663,8,5,1
56671,10,1,5
56681,6,5,5
56687,14,5,1
56701,10,1,5
56711,2,5,1
56713,18,1,1
56731,6,1,1
56737,10,1,5
56747,20,5,1
56767,6,1,1
56773,6,1,1
56779,4,1,5
56783,24,5,5
56807,2,5,1
56809,4,1,5
56813,8,5,1
56821,6,1,1
56827,16,1,5
56843,14,5,1
56857,16,1,5
56873,18,5,5
56891,2,5,1
56893,4,1,5
56897,12,5,5
56909,2,5,1
56911,10,1,5
56921,2,5,1
56923,6,1,1
56929,12,1,1
56941,10,1,5
56951,6,5,5
56957,6,5,5
56963,20,5,1
56983,6,1,1
56989,4,1,5
56993,6,5,5
56999,38,5,1
57037,4,1,5
57041,6,5,5
57047,12,5,5
57059,14,5,1
57073,4,1,5
57077,12,5,5
57089,8,5,1
57097,10,1,5
57107,12,5,5
57119,12,5,5
57131,8,5,1
57139,4,1,5
57143,6,5,5
57149,14,5,1
57163,10,1,5
57173,6,5,5
57179,12,5,5
57191,2,5,1
57193,10,1,5
57203,18,5,5
57221,2,5,1
57223,18,1,1
57241,10,1,5
57251,8,5,1
57259,10,1,5
57269,2,5,1
57271,12,1,1
57283,4,1,5
57287,14,5,1
57301,28,1,5
57329,2,5,1
57331,16,1,5
57347,2,5,1
57349,18,1,1
57367,6,1,1
57373,10,1,5
57383,6,5,5
57389,8,5,1
57397,16,1,5
57413,14,5,1
57427,30,1,1
57457,10,1,5
57467,20,5,1
57487,6,1,1
57493,10,1,5
57503,24,5,5
57527,2,5,1
57529,28,1,5
57557,2,5,1
57559,12,1,1
57571,16,1,5
57587,6,5,5
57593,8,5,1
57601,36,1,1
57637,4,1,5
57641,8,5,1
57649,4,1,5
57653,14,5,1
57667,12,1,1
57679,10,1,5
57689,8,5,1
57697,12,1,1
57709,4,1,5
57713,6,5,5
57719,8,5,1
57727,4,1,5
57731,6,5,5
57737,14,5,1
57751,22,1,5
57773,8,5,1
57781,6,1,1
57787,4,1,5
57791,2,5,1
57793,10,1,5
57803,6,5,5
57809,20,5,1
57829,10,1,5
57839,8,5,1
57847,6,1,1
57853,6,1,1
57859,22,1,5
57881,18,5,5
57899,2,5,1
57901,16,1,5
57917,6,5,5
57923,20,5,1
57943,4,1,5
57947,26,5,1
57973,4,1,5
57977,14,5,1
57991,22,1,5
58013,14,5,1
58027,4,1,5
58031,12,5,5
58043,6,5,5
58049,8,5,1
58057,4,1,5
58061,6,5,5
58067,6,5,5
58073,26,5,1
58099,10,1,5
58109,2,5,1
58111,18,1,1
58129,18,1,1
58147,4,1,5
58151,2,5,1
58153,16,1,5
58169,2,5,1
58171,18,1,1
58189,4,1,5
58193,6,5,5
58199,8,5,1
58207,4,1,5
58211,6,5,5
58217,12,5,5
58229,2,5,1
58231,6,1,1
58237,6,1,1
58243,28,1,5
58271,38,5,1
58309,4,1,5
58313,8,5,1
58321,16,1,5
58337,26,5,1
58363,4,1,5
58367,2,5,1
58369,10,1,5
58379,12,5,5
58391,2,5,1
58393,10,1,5
58403,8,5,1
58411,6,1,1
58417,10,1,5
58427,12,5,5
58439,2,5,1
58441,10,1,5
58451,2,5,1
58453,24,1,1
58477,4,1,5
58481,30,5,5
58511,26,5,1
58537,6,1,1
58543,6,1,1
58549,18,1,1
58567,6,1,1
58573,6,1,1
58579,22,1,5
58601,2,5,1
58603,10,1,5
58613,18,5,5
58631,26,5,1
58657,4,1,5
58661,18,5,5
58679,8,5,1
58687,6,1,1
58693,6,1,1
58699,12,1,1
58711,16,1,5
58727,6,5,5
58733,8,5,1
58741,16,1,5
58757,6,5,5
58763,8,5,1
58771,16,1,5
58787,2,5,1
58789,42,1,1
58831,58,1,5
58889,8,5,1
58897,4,1,5
58901,6,5,5
58907,2,5,1
58909,4,1,5
58913,8,5,1
58921,16,1,5
58937,6,5,5
58943,20,5,1
58963,4,1,5
58967,12,5,5
58979,12,5,5
58991,6,5,5
58997,12,5,5
59009,2,5,1
59011,10,1,5
59021,2,5,1
59023,6,1,1
59029,22,1,5
59051,2,5,1
59053,10,1,5
59063,6,5,5
59069,8,5,1
59077,6,1,1
59083,10,1,5
59093,14,5,1
59107,6,1,1
59113,6,1,1
59119,4,1,5
59123,18,5,5
59141,8,5,1
59149,10,1,5
59159,8,5,1
59167,16,1,5
59183,14,5,1
59197,10,1,5
59207,2,5,1
59209,10,1,5
59219,2,5,1
59221,12,1,1
59233,6,1,1
59239,4,1,5
59243,20,5,1
59263,10,1,5
59273,8,5,1
59281,52,1,5
59333,8,5,1
59341,10,1,5
59351,6,5,5
59357,2,5,1
59359,10,1,5
59369,8,5,1
59377,10,1,5
59387,6,5,5
59393,6,5,5
59399,8,5,1
59407,10,1,5
59417,2,5,1
59419,22,1,5
59441,2,5,1
59443,4,1,5
59447,6,5,5
59453,14,5,1
59467,4,1,5
59471,2,5,1
59473,24,1,1
59497,12,1,1
59509,4,1,5
59513,26,5,1
59539,18,1,1
59557,4,1,5
59561,6,5,5
59567,14,5,1
59581,30,1,1
59611,6,1,1
59617,4,1,5
59621,6,5,5
59627,2,5,1
59629,22,1,5
59651,8,5,1
59659,4,1,5
59663,6,5,5
59669,2,5,1
59671,22,1,5
59693,6,5,5
59699,8,5,1
59707,16,1,5
59723,6,5,5
59729,14,5,1
59743,4,1,5
59747,6,5,5
59753,18,5,5
59771,8,5,1
59779,12,1,1
59791,6,1,1
59797,12,1,1
59809,24,1,1
59833,30,1,1
59863,16,1,5
59879,8,5,1
59887,34,1,5
59921,8,5,1
59929,22,1,5
59951,6,5,5
59957,14,5,1
59971,10,1,5
59981,18,5,5
59999,14,5,1
60013,4,1,5
60017,12,5,5
60029,8,5,1
60037,4,1,5
60041,36,5,5
60077,6,5,5
60083,6,5,5
60089,2,5,1
60091,10,1,5
60101,2,5,1
60103,4,1,5
60107,20,5,1
60127,6,1,1
60133,6,1,1
60139,10,1,5
60149,12,5,5
60161,6,5,5
60167,2,5,1
60169,40,1,5
60209,8,5,1
60217,6,1,1
60223,28,1,5
60251,6,5,5
60257,2,5,1
60259,12,1,1
60271,18,1,1
60289,4,1,5
60293,24,5,5
60317,14,5,1
60331,6,1,1
60337,6,1,1
60343,10,1,5
60353,20,5,1
60373,10,1,5
60383,14,5,1
60397,16,1,5
60413,14,5,1
60427,16,1,5
60443,6,5,5
60449,8,5,1
60457,36,1,1
60493,4,1,5
60497,12,5,5
60509,12,5,5
60521,6,5,5
60527,12,5,5
60539,50,5,1
60589,12,1,1
60601,6,1,1
60607,4,1,5
60611,6,5,5
60617,6,5,5
60623,8,5,1
60631,6,1,1
60637,10,1,5
60647,2,5,1
60649,10,1,5
60659,2,5,1
60661,18,1,1
60679,10,1,5
60689,14,5,1
60703,16,1,5
60719,8,5,1
60727,6,1,1
60733,4,1,5
60737,20,5,1
60757,4,1,5
60761,2,5,1
60763,10,1,5
60773,6,5,5
60779,14,5,1
60793,18,1,1
60811,10,1,5
60821,38,5,1
60859,10,1,5
60869,18,5,5
60887,2,5,1
60889,10,1,5
60899,2,5,1
60901,12,1,1
60913,4,1,5
60917,2,5,1
60919,4,1,5
60923,14,5,1
60937,6,1,1
60943,10,1,5
60953,8,5,1
60961,40,1,5
61001,6,5,5
61007,20,5,1
61027,4,1,5
61031,12,5,5
61043,8,5,1
61051,6,1,1
61057,34,1,5
61091,8,5,1
61099,22,1,5
61121,8,5,1
61129,12,1,1
61141,10,1,5
61151,2,5,1
61153,16,1,5
61169,42,5,5
61211,12,5,5
61223,8,5,1
61231,22,1,5
61253,8,5,1
61261,22,1,5
61283,8,5,1
61291,6,1,1
61297,34,1,5
61331,2,5,1
61333,6,1,1
61339,4,1,5
61343,14,5,1
61357,6,1,1
61363,16,1,5
61379,2,5,1
61381,22,1,5
61403,6,5,5
61409,8,5,1
61417,24,1,1
61441,22,1,5
61463,6,5,5
61469,2,5,1
61471,12,1,1
61483,4,1,5
61487,6,5,5
61493,14,5,1
61507,4,1,5
61511,8,5,1
61519,24,1,1
61543,4,1,5
61547,6,5,5
61553,6,5,5
61559,2,5,1
61561,22,1,5
61583,20,5,1
61603,6,1,1
61609,4,1,5
61613,14,5,1
61627,4,1,5
61631,6,5,5
61637,6,5,5
61643,8,5,1
61651,6,1,1
61657,10,1,5
61667,6,5,5
61673,8,5,1
61681,6,1,1
61687,16,1,5
61703,14,5,1
61717,6,1,1
61723,6,1,1
61729,22,1,5
61751,6,5,5
61757,24,5,5
61781,32,5,1
61813,6,1,1
61819,18,1,1
61837,6,1,1
61843,18,1,1
61861,10,1,5
61871,8,5,1
61879,30,1,1
