p,gap,res_mod6,next_res_mod6
869563,16,1,5
869579,8,5,1
869587,10,1,5
869597,2,5,1
869599,58,1,5
869657,6,5,5
869663,20,5,1
869683,6,1,1
869689,18,1,1
869707,10,1,5
869717,30,5,5
869747,6,5,5
869753,20,5,1
869773,4,1,5
869777,2,5,1
869779,28,1,5
869807,2,5,1
869809,10,1,5
869819,30,5,5
869849,14,5,1
869863,16,1,5
869879,8,5,1
869887,6,1,1
869893,6,1,1
869899,10,1,5
869909,18,5,5
869927,24,5,5
869951,8,5,1
869959,24,1,1
869983,6,1,1
869989,18,1,1
870007,6,1,1
870013,18,1,1
870031,16,1,5
870047,2,5,1
870049,10,1,5
870059,24,5,5
870083,14,5,1
870097,12,1,1
870109,18,1,1
870127,4,1,5
870131,6,5,5
870137,14,5,1
870151,10,1,5
870161,8,5,1
870169,4,1,5
870173,24,5,5
870197,14,5,1
870211,12,1,1
870223,6,1,1
870229,10,1,5
870239,2,5,1
870241,12,1,1
870253,18,1,1
870271,12,1,1
870283,18,1,1
870301,22,1,5
870323,6,5,5
870329,12,5,5
870341,26,5,1
870367,24,1,1
870391,12,1,1
870403,4,1,5
870407,6,5,5
870413,18,5,5
870431,2,5,1
870433,4,1,5
870437,24,5,5
870461,18,5,5
870479,12,5,5
870491,6,5,5
870497,20,5,1
870517,16,1,5
870533,14,5,1
870547,30,1,1
870577,12,1,1
870589,4,1,5
870593,8,5,1
870601,12,1,1
870613,16,1,5
870629,12,5,5
870641,2,5,1
870643,36,1,1
870679,12,1,1
870691,12,1,1
870703,28,1,5
870731,8,5,1
870739,4,1,5
870743,30,5,5
870773,14,5,1
870787,22,1,5
870809,2,5,1
870811,12,1,1
870823,10,1,5
870833,14,5,1
870847,6,1,1
870853,18,1,1
870871,18,1,1
870889,12,1,1
870901,6,1,1
870907,4,1,5
870911,6,5,5
870917,12,5,5
870929,2,5,1
870931,22,1,5
870953,14,5,1
870967,10,1,5
870977,6,5,5
870983,14,5,1
870997,4,1,5
871001,20,5,1
871021,6,1,1
871027,10,1,5
871037,24,5,5
871061,42,5,5
871103,44,5,1
871147,12,1,1
871159,4,1,5
871163,14,5,1
871177,4,1,5
871181,48,5,5
871229,2,5,1
871231,18,1,1
871249,10,1,5
871259,12,5,5
871271,18,5,5
871289,14,5,1
871303,34,1,5
871337,12,5,5
871349,44,5,1
871393,46,1,5
871439,20,5,1
871459,4,1,5
871463,14,5,1
871477,36,1,1
871513,4,1,5
871517,14,5,1
871531,22,1,5
871553,18,5,5
871571,18,5,5
871589,8,5,1
871597,16,1,5
871613,8,5,1
871621,18,1,1
871639,4,1,5
871643,6,5,5
871649,8,5,1
871657,22,1,5
871679,2,5,1
871681,6,1,1
871687,40,1,5
871727,36,5,5
871763,8,5,1
871771,18,1,1
871789,28,1,5
871817,6,5,5
871823,14,5,1
871837,30,1,1
871867,16,1,5
871883,18,5,5
871901,18,5,5
871919,12,5,5
871931,26,5,1
871957,6,1,1
871963,10,1,5
871973,14,5,1
871987,6,1,1
871993,24,1,1
872017,6,1,1
872023,10,1,5
872033,8,5,1
872041,16,1,5
872057,14,5,1
872071,6,1,1
872077,12,1,1
872089,10,1,5
872099,8,5,1
872107,22,1,5
872129,12,5,5
872141,2,5,1
872143,6,1,1
872149,10,1,5
872159,2,5,1
872161,12,1,1
872173,4,1,5
872177,12,5,5
872189,14,5,1
872203,24,1,1
872227,4,1,5
872231,6,5,5
872237,6,5,5
872243,8,5,1
872251,6,1,1
872257,12,1,1
872269,12,1,1
872281,36,1,1
872317,6,1,1
872323,28,1,5
872351,2,5,1
872353,16,1,5
872369,12,5,5
872381,2,5,1
872383,4,1,5
872387,6,5,5
872393,18,5,5
872411,8,5,1
872419,10,1,5
872429,8,5,1
872437,4,1,5
872441,12,5,5
872453,18,5,5
872471,6,5,5
872477,2,5,1
872479,54,1,1
872533,16,1,5
872549,12,5,5
872561,2,5,1
872563,4,1,5
872567,20,5,1
872587,22,1,5
872609,2,5,1
872611,10,1,5
872621,2,5,1
872623,24,1,1
872647,10,1,5
872657,2,5,1
872659,12,1,1
872671,16,1,5
872687,44,5,1
872731,6,1,1
872737,10,1,5
872747,2,5,1
872749,12,1,1
872761,28,1,5
872789,2,5,1
872791,52,1,5
872843,20,5,1
872863,60,1,1
872923,24,1,1
872947,4,1,5
872951,2,5,1
872953,6,1,1
872959,40,1,5
872999,18,5,5
873017,26,5,1
873043,6,1,1
873049,24,1,1
873073,6,1,1
873079,4,1,5
873083,8,5,1
873091,18,1,1
873109,4,1,5
873113,8,5,1
873121,12,1,1
873133,6,1,1
873139,18,1,1
873157,52,1,5
873209,38,5,1
873247,4,1,5
873251,12,5,5
873263,30,5,5
873293,24,5,5
873317,2,5,1
873319,12,1,1
873331,12,1,1
873343,6,1,1
873349,10,1,5
873359,44,5,1
873403,4,1,5
873407,12,5,5
873419,2,5,1
873421,6,1,1
873427,10,1,5
873437,24,5,5
873461,2,5,1
873463,6,1,1
873469,28,1,5
873497,30,5,5
873527,2,5,1
873529,10,1,5
873539,2,5,1
873541,12,1,1
873553,16,1,5
873569,2,5,1
873571,46,1,5
873617,2,5,1
873619,22,1,5
873641,2,5,1
873643,16,1,5
873659,8,5,1
873667,4,1,5
873671,18,5,5
873689,18,5,5
873707,2,5,1
873709,12,1,1
873721,6,1,1
873727,12,1,1
873739,28,1,5
873767,6,5,5
873773,8,5,1
873781,6,1,1
873787,76,1,5
873863,14,5,1
873877,36,1,1
873913,46,1,5
873959,20,5,1
873979,10,1,5
873989,2,5,1
873991,10,1,5
874001,8,5,1
874009,28,1,5
874037,26,5,1
874063,24,1,1
874087,4,1,5
874091,8,5,1
874099,4,1,5
874103,6,5,5
874109,8,5,1
874117,4,1,5
874121,6,5,5
874127,24,5,5
874151,42,5,5
874193,20,5,1
874213,4,1,5
874217,12,5,5
874229,20,5,1
874249,18,1,1
874267,4,1,5
874271,6,5,5
874277,24,5,5
874301,2,5,1
874303,28,1,5
874331,6,5,5
874337,6,5,5
874343,8,5,1
874351,22,1,5
874373,14,5,1
874387,10,1,5
874397,6,5,5
874403,6,5,5
874409,18,5,5
874427,30,5,5
874457,2,5,1
874459,18,1,1
874477,10,1,5
874487,50,5,1
874537,6,1,1
874543,4,1,5
874547,20,5,1
874567,16,1,5
874583,14,5,1
874597,22,1,5
874619,18,5,5
874637,2,5,1
874639,12,1,1
874651,10,1,5
874661,12,5,5
874673,8,5,1
874681,12,1,1
874693,4,1,5
874697,14,5,1
874711,10,1,5
874721,2,5,1
874723,6,1,1
874729,10,1,5
874739,24,5,5
874763,8,5,1
874771,6,1,1
874777,22,1,5
874799,8,5,1
874807,6,1,1
874813,10,1,5
874823,8,5,1
874831,16,1,5
874847,12,5,5
874859,14,5,1
874873,6,1,1
874879,10,1,5
874889,2,5,1
874891,28,1,5
874919,38,5,1
874957,10,1,5
874967,20,5,1
874987,24,1,1
875011,16,1,5
875027,6,5,5
875033,56,5,1
875089,18,1,1
875107,6,1,1
875113,4,1,5
875117,12,5,5
875129,12,5,5
875141,42,5,5
875183,18,5,5
875201,8,5,1
875209,4,1,5
875213,20,5,1
875233,6,1,1
875239,4,1,5
875243,18,5,5
875261,2,5,1
875263,4,1,5
875267,2,5,1
875269,28,1,5
875297,2,5,1
875299,18,1,1
875317,6,1,1
875323,4,1,5
875327,6,5,5
875333,6,5,5
875339,2,5,1
875341,22,1,5
875363,14,5,1
875377,12,1,1
875389,4,1,5
875393,24,5,5
875417,2,5,1
875419,10,1,5
875429,14,5,1
875443,4,1,5
875447,30,5,5
875477,14,5,1
875491,12,1,1
875503,6,1,1
875509,4,1,5
875513,6,5,5
875519,2,5,1
875521,22,1,5
875543,36,5,5
875579,12,5,5
875591,2,5,1
875593,24,1,1
875617,4,1,5
875621,6,5,5
875627,2,5,1
875629,18,1,1
875647,12,1,1
875659,4,1,5
875663,18,5,5
875681,2,5,1
875683,6,1,1
875689,12,1,1
875701,10,1,5
875711,6,5,5
875717,14,5,1
875731,10,1,5
875741,18,5,5
875759,2,5,1
875761,12,1,1
875773,6,1,1
875779,4,1,5
875783,20,5,1
875803,18,1,1
875821,16,1,5
875837,14,5,1
875851,42,1,1
875893,30,1,1
875923,6,1,1
875929,4,1,5
875933,14,5,1
875947,22,1,5
875969,12,5,5
875981,2,5,1
875983,28,1,5
876011,2,5,1
876013,4,1,5
876017,2,5,1
876019,4,1,5
876023,18,5,5
876041,26,5,1
876067,10,1,5
876077,2,5,1
876079,18,1,1
876097,6,1,1
876103,4,1,5
876107,14,5,1
876121,10,1,5
876131,6,5,5
876137,12,5,5
876149,32,5,1
876181,10,1,5
876191,2,5,1
876193,6,1,1
876199,4,1,5
876203,26,5,1
876229,4,1,5
876233,24,5,5
876257,6,5,5
876263,24,5,5
876287,14,5,1
876301,6,1,1
876307,4,1,5
876311,18,5,5
876329,2,5,1
876331,10,1,5
876341,8,5,1
876349,22,1,5
876371,2,5,1
876373,58,1,5
876431,2,5,1
876433,10,1,5
876443,36,5,5
876479,2,5,1
876481,16,1,5
876497,26,5,1
876523,6,1,1
876529,40,1,5
876569,12,5,5
876581,12,5,5
876593,14,5,1
876607,4,1,5
876611,8,5,1
876619,24,1,1
876643,4,1,5
876647,6,5,5
876653,8,5,1
876661,16,1,5
876677,42,5,5
876719,2,5,1
876721,10,1,5
876731,18,5,5
876749,2,5,1
876751,10,1,5
876761,8,5,1
876769,18,1,1
876787,4,1,5
876791,6,5,5
876797,20,5,1
876817,6,1,1
876823,10,1,5
876833,18,5,5
876851,2,5,1
876853,18,1,1
876871,22,1,5
876893,20,5,1
876913,16,1,5
876929,18,5,5
876947,24,5,5
876971,32,5,1
877003,24,1,1
877027,16,1,5
877043,14,5,1
877057,16,1,5
877073,18,5,5
877091,18,5,5
877109,2,5,1
877111,6,1,1
877117,16,1,5
877133,36,5,5
877169,12,5,5
877181,6,5,5
877187,12,5,5
877199,14,5,1
877213,10,1,5
877223,14,5,1
877237,30,1,1
877267,24,1,1
877291,6,1,1
877297,4,1,5
877301,12,5,5
877313,8,5,1
877321,12,1,1
877333,10,1,5
877343,8,5,1
877351,10,1,5
877361,6,5,5
877367,12,5,5
877379,18,5,5
877397,2,5,1
877399,4,1,5
877403,8,5,1
877411,12,1,1
877423,40,1,5
877463,6,5,5
877469,62,5,1
877531,12,1,1
877543,24,1,1
877567,6,1,1
877573,4,1,5
877577,24,5,5
877601,8,5,1
877609,10,1,5
877619,2,5,1
877621,30,1,1
877651,10,1,5
877661,38,5,1
877699,40,1,5
877739,32,5,1
877771,12,1,1
877783,34,1,5
877817,6,5,5
877823,14,5,1
877837,6,1,1
877843,10,1,5
877853,14,5,1
877867,4,1,5
877871,2,5,1
877873,6,1,1
877879,4,1,5
877883,24,5,5
877907,2,5,1
877909,28,1,5
877937,2,5,1
877939,10,1,5
877949,48,5,5
877997,14,5,1
878011,10,1,5
878021,2,5,1
878023,16,1,5
878039,2,5,1
878041,36,1,1
878077,6,1,1
878083,6,1,1
878089,10,1,5
878099,8,5,1
878107,6,1,1
878113,18,1,1
878131,16,1,5
878147,6,5,5
878153,6,5,5
878159,8,5,1
878167,6,1,1
878173,10,1,5
878183,8,5,1
878191,6,1,1
878197,4,1,5
878201,20,5,1
878221,18,1,1
878239,40,1,5
878279,8,5,1
878287,4,1,5
878291,8,5,1
878299,10,1,5
878309,50,5,1
878359,18,1,1
878377,10,1,5
878387,24,5,5
878411,2,5,1
878413,6,1,1
878419,24,1,1
878443,10,1,5
878453,14,5,1
878467,22,1,5
878489,24,5,5
878513,26,5,1
878539,12,1,1
878551,16,1,5
878567,6,5,5
878573,20,5,1
878593,4,1,5
878597,12,5,5
878609,12,5,5
878621,8,5,1
878629,12,1,1
878641,10,1,5
878651,8,5,1
878659,4,1,5
878663,14,5,1
878677,4,1,5
878681,18,5,5
878699,20,5,1
878719,18,1,1
878737,6,1,1
878743,6,1,1
878749,28,1,5
878777,6,5,5
878783,6,5,5
878789,8,5,1
878797,24,1,1
878821,10,1,5
878831,2,5,1
878833,4,1,5
878837,14,5,1
878851,12,1,1
878863,6,1,1
878869,4,1,5
878873,20,5,1
878893,36,1,1
878929,10,1,5
878939,14,5,1
878953,4,1,5
878957,30,5,5
878987,2,5,1
878989,12,1,1
879001,6,1,1
879007,16,1,5
879023,8,5,1
879031,30,1,1
879061,28,1,5
879089,8,5,1
879097,6,1,1
879103,10,1,5
879113,6,5,5
879119,14,5,1
879133,10,1,5
879143,24,5,5
879167,2,5,1
879169,12,1,1
879181,18,1,1
879199,28,1,5
879227,12,5,5
879239,8,5,1
879247,12,1,1
879259,10,1,5
879269,2,5,1
879271,12,1,1
879283,4,1,5
879287,12,5,5
879299,32,5,1
879331,10,1,5
879341,2,5,1
879343,10,1,5
879353,18,5,5
879371,20,5,1
879391,10,1,5
879401,12,5,5
879413,36,5,5
879449,8,5,1
879457,36,1,1
879493,30,1,1
879523,10,1,5
879533,6,5,5
879539,14,5,1
879553,28,1,5
879581,2,5,1
879583,24,1,1
879607,10,1,5
879617,6,5,5
879623,6,5,5
879629,20,5,1
879649,4,1,5
879653,8,5,1
879661,6,1,1
879667,6,1,1
879673,6,1,1
879679,10,1,5
879689,2,5,1
879691,10,1,5
879701,6,5,5
879707,2,5,1
879709,4,1,5
879713,8,5,1
879721,22,1,5
879743,54,5,5
879797,2,5,1
879799,18,1,1
879817,4,1,5
879821,18,5,5
879839,20,5,1
879859,4,1,5
879863,18,5,5
879881,36,5,5
879917,2,5,1
879919,22,1,5
879941,12,5,5
879953,8,5,1
879961,12,1,1
879973,6,1,1
879979,22,1,5
880001,6,5,5
880007,14,5,1
880021,6,1,1
880027,4,1,5
880031,12,5,5
880043,14,5,1
880057,10,1,5
880067,2,5,1
880069,22,1,5
880091,6,5,5
880097,12,5,5
880109,18,5,5
880127,6,5,5
880133,18,5,5
880151,2,5,1
880153,46,1,5
880199,12,5,5
880211,8,5,1
880219,4,1,5
880223,24,5,5
880247,2,5,1
880249,10,1,5
880259,24,5,5
880283,18,5,5
880301,2,5,1
880303,28,1,5
880331,6,5,5
880337,6,5,5
880343,6,5,5
880349,12,5,5
880361,6,5,5
880367,42,5,5
880409,12,5,5
880421,2,5,1
880423,4,1,5
880427,56,5,1
880483,4,1,5
880487,26,5,1
880513,6,1,1
880519,12,1,1
880531,10,1,5
880541,2,5,1
880543,10,1,5
880553,6,5,5
880559,12,5,5
880571,2,5,1
880573,16,1,5
880589,14,5,1
880603,58,1,5
880661,6,5,5
880667,6,5,5
880673,8,5,1
880681,6,1,1
880687,12,1,1
880699,4,1,5
880703,6,5,5
880709,14,5,1
880723,4,1,5
880727,2,5,1
880729,22,1,5
880751,42,5,5
880793,6,5,5
880799,2,5,1
880801,12,1,1
880813,6,1,1
880819,4,1,5
880823,30,5,5
880853,8,5,1
880861,10,1,5
880871,12,5,5
880883,20,5,1
880903,4,1,5
880907,2,5,1
880909,30,1,1
880939,10,1,5
880949,2,5,1
880951,10,1,5
880961,20,5,1
880981,12,1,1
880993,10,1,5
881003,6,5,5
881009,8,5,1
881017,12,1,1
881029,28,1,5
881057,14,5,1
881071,6,1,1
881077,22,1,5
881099,20,5,1
881119,22,1,5
881141,2,5,1
881143,4,1,5
881147,12,5,5
881159,12,5,5
881171,2,5,1
881173,18,1,1
881191,6,1,1
881197,10,1,5
881207,12,5,5
881219,14,5,1
881233,16,1,5
881249,20,5,1
881269,4,1,5
881273,38,5,1
881311,6,1,1
881317,10,1,5
881327,6,5,5
881333,18,5,5
881351,6,5,5
881357,12,5,5
881369,24,5,5
881393,14,5,1
881407,4,1,5
881411,6,5,5
881417,20,5,1
881437,12,1,1
881449,22,1,5
881471,2,5,1
881473,4,1,5
881477,2,5,1
881479,30,1,1
881509,18,1,1
881527,6,1,1
881533,4,1,5
881537,2,5,1
881539,52,1,5
881591,6,5,5
881597,14,5,1
881611,30,1,1
881641,22,1,5
881663,6,5,5
881669,12,5,5
881681,26,5,1
881707,4,1,5
881711,18,5,5
881729,14,5,1
881743,36,1,1
881779,34,1,5
881813,20,5,1
881833,16,1,5
881849,48,5,5
881897,2,5,1
881899,12,1,1
881911,6,1,1
881917,22,1,5
881939,14,5,1
881953,10,1,5
881963,20,5,1
881983,4,1,5
881987,30,5,5
882017,2,5,1
882019,10,1,5
882029,2,5,1
882031,16,1,5
882047,14,5,1
882061,6,1,1
882067,4,1,5
882071,12,5,5
882083,20,5,1
882103,36,1,1
882139,18,1,1
882157,12,1,1
882169,4,1,5
882173,6,5,5
882179,8,5,1
882187,12,1,1
882199,40,1,5
882239,2,5,1
882241,6,1,1
882247,4,1,5
882251,2,5,1
882253,10,1,5
882263,26,5,1
882289,24,1,1
882313,46,1,5
882359,8,5,1
882367,10,1,5
882377,12,5,5
882389,2,5,1
882391,42,1,1
882433,6,1,1
882439,10,1,5
882449,2,5,1
882451,10,1,5
882461,20,5,1
882481,10,1,5
882491,26,5,1
882517,12,1,1
882529,22,1,5
882551,20,5,1
882571,6,1,1
882577,10,1,5
882587,6,5,5
882593,6,5,5
882599,18,5,5
882617,14,5,1
882631,22,1,5
882653,6,5,5
882659,38,5,1
882697,4,1,5
882701,2,5,1
882703,16,1,5
882719,8,5,1
882727,6,1,1
882733,18,1,1
882751,22,1,5
882773,6,5,5
882779,44,5,1
882823,28,1,5
882851,12,5,5
882863,14,5,1
882877,4,1,5
882881,2,5,1
882883,24,1,1
882907,6,1,1
882913,10,1,5
882923,20,5,1
882943,10,1,5
882953,8,5,1
882961,6,1,1
882967,12,1,1
882979,34,1,5
883013,36,5,5
883049,12,5,5
883061,12,5,5
883073,14,5,1
883087,6,1,1
883093,16,1,5
883109,2,5,1
883111,6,1,1
883117,4,1,5
883121,42,5,5
883163,24,5,5
883187,6,5,5
883193,20,5,1
883213,4,1,5
883217,12,5,5
883229,2,5,1
883231,6,1,1
883237,4,1,5
883241,6,5,5
883247,2,5,1
883249,24,1,1
883273,6,1,1
883279,28,1,5
883307,20,5,1
883327,4,1,5
883331,8,5,1
883339,4,1,5
883343,14,5,1
883357,34,1,5
883391,6,5,5
883397,12,5,5
883409,2,5,1
883411,12,1,1
883423,6,1,1
883429,4,1,5
883433,18,5,5
883451,20,5,1
883471,12,1,1
883483,6,1,1
883489,28,1,5
883517,20,5,1
883537,12,1,1
883549,28,1,5
883577,2,5,1
883579,34,1,5
883613,8,5,1
883621,6,1,1
883627,12,1,1
883639,22,1,5
883661,6,5,5
883667,24,5,5
883691,6,5,5
883697,2,5,1
883699,4,1,5
883703,18,5,5
883721,12,5,5
883733,6,5,5
883739,24,5,5
883763,14,5,1
883777,4,1,5
883781,2,5,1
883783,24,1,1
883807,64,1,5
883871,6,5,5
883877,12,5,5
883889,32,5,1
883921,12,1,1
883933,30,1,1
883963,6,1,1
883969,4,1,5
883973,6,5,5
883979,12,5,5
883991,12,5,5
884003,8,5,1
884011,18,1,1
884029,28,1,5
884057,12,5,5
884069,8,5,1
884077,10,1,5
884087,24,5,5
884111,18,5,5
884129,2,5,1
884131,28,1,5
884159,8,5,1
884167,4,1,5
884171,12,5,5
884183,18,5,5
884201,26,5,1
884227,4,1,5
884231,12,5,5
884243,8,5,1
884251,16,1,5
884267,2,5,1
884269,18,1,1
884287,6,1,1
884293,16,1,5
884309,2,5,1
884311,10,1,5
884321,20,5,1
884341,12,1,1
884353,10,1,5
884363,6,5,5
884369,2,5,1
884371,46,1,5
884417,6,5,5
884423,14,5,1
884437,4,1,5
884441,12,5,5
884453,30,5,5
884483,6,5,5
884489,2,5,1
884491,6,1,1
884497,4,1,5
884501,36,5,5
884537,36,5,5
884573,6,5,5
884579,12,5,5
884591,2,5,1
884593,24,1,1
884617,34,1,5
884651,18,5,5
884669,24,5,5
884693,6,5,5
884699,18,5,5
884717,26,5,1
884743,46,1,5
884789,2,5,1
884791,12,1,1
884803,10,1,5
884813,14,5,1
884827,4,1,5
884831,26,5,1
884857,24,1,1
884881,18,1,1
884899,22,1,5
884921,30,5,5
884951,8,5,1
884959,18,1,1
884977,4,1,5
884981,6,5,5
884987,12,5,5
884999,24,5,5
885023,18,5,5
885041,20,5,1
885061,22,1,5
885083,8,5,1
885091,6,1,1
885097,6,1,1
885103,4,1,5
885107,20,5,1
885127,6,1,1
885133,28,1,5
885161,2,5,1
885163,6,1,1
885169,18,1,1
885187,30,1,1
885217,6,1,1
885223,10,1,5
885233,6,5,5
885239,12,5,5
885251,6,5,5
885257,6,5,5
885263,26,5,1
885289,12,1,1
885301,6,1,1
885307,24,1,1
885331,28,1,5
885359,12,5,5
885371,12,5,5
885383,6,5,5
885389,8,5,1
885397,6,1,1
885403,18,1,1
885421,6,1,1
885427,22,1,5
885449,24,5,5
885473,14,5,1
885487,10,1,5
885497,6,5,5
885503,6,5,5
885509,8,5,1
885517,12,1,1
885529,22,1,5
885551,2,5,1
885553,36,1,1
885589,18,1,1
885607,4,1,5
885611,12,5,5
885623,56,5,1
885679,34,1,5
885713,8,5,1
885721,6,1,1
885727,6,1,1
885733,4,1,5
885737,32,5,1
885769,22,1,5
885791,2,5,1
885793,10,1,5
885803,8,5,1
885811,10,1,5
885821,2,5,1
885823,16,1,5
885839,30,5,5
885869,12,5,5
885881,2,5,1
885883,6,1,1
885889,4,1,5
885893,26,5,1
885919,4,1,5
885923,8,5,1
885931,12,1,1
885943,4,1,5
885947,12,5,5
885959,2,5,1
885961,6,1,1
885967,4,1,5
885971,6,5,5
885977,14,5,1
885991,16,1,5
886007,6,5,5
886013,6,5,5
886019,2,5,1
886021,10,1,5
886031,12,5,5
886043,26,5,1
886069,28,1,5
886097,20,5,1
886117,12,1,1
886129,34,1,5
886163,14,5,1
886177,4,1,5
886181,2,5,1
886183,6,1,1
886189,10,1,5
886199,42,5,5
886241,2,5,1
886243,4,1,5
886247,24,5,5
886271,12,5,5
886283,24,5,5
886307,6,5,5
886313,24,5,5
886337,2,5,1
886339,10,1,5
886349,18,5,5
886367,14,5,1
886381,6,1,1
886387,34,1,5
886421,6,5,5
886427,2,5,1
886429,4,1,5
886433,20,5,1
886453,10,1,5
886463,6,5,5
886469,2,5,1
886471,22,1,5
886493,18,5,5
886511,6,5,5
886517,2,5,1
886519,18,1,1
886537,4,1,5
886541,6,5,5
886547,2,5,1
886549,34,1,5
886583,8,5,1
886591,16,1,5
886607,2,5,1
886609,10,1,5
886619,24,5,5
886643,8,5,1
886651,12,1,1
886663,4,1,5
886667,74,5,1
886741,6,1,1
886747,4,1,5
886751,8,5,1
886759,18,1,1
886777,16,1,5
886793,6,5,5
886799,8,5,1
886807,12,1,1
886819,40,1,5
886859,8,5,1
886867,24,1,1
886891,18,1,1
886909,4,1,5
886913,54,5,5
886967,2,5,1
886969,4,1,5
886973,6,5,5
886979,2,5,1
886981,6,1,1
886987,6,1,1
886993,6,1,1
886999,18,1,1
887017,40,1,5
887057,2,5,1
887059,10,1,5
887069,24,5,5
887093,8,5,1
887101,12,1,1
887113,28,1,5
887141,2,5,1
887143,10,1,5
887153,18,5,5
887171,6,5,5
887177,14,5,1
887191,12,1,1
887203,30,1,1
887233,28,1,5
887261,6,5,5
887267,2,5,1
887269,22,1,5
887291,20,5,1
887311,12,1,1
887323,10,1,5
887333,44,5,1
887377,10,1,5
887387,12,5,5
887399,2,5,1
887401,22,1,5
887423,18,5,5
887441,8,5,1
887449,10,1,5
887459,20,5,1
887479,4,1,5
887483,20,5,1
887503,30,1,1
887533,10,1,5
887543,24,5,5
887567,2,5,1
887569,4,1,5
887573,8,5,1
887581,18,1,1
887599,18,1,1
887617,12,1,1
887629,4,1,5
887633,8,5,1
887641,10,1,5
887651,6,5,5
887657,2,5,1
887659,10,1,5
887669,2,5,1
887671,10,1,5
887681,12,5,5
887693,8,5,1
887701,6,1,1
887707,10,1,5
887717,26,5,1
887743,6,1,1
887749,10,1,5
887759,60,5,5
887819,8,5,1
887827,10,1,5
887837,2,5,1
887839,10,1,5
887849,18,5,5
887867,36,5,5
887903,8,5,1
887911,10,1,5
887921,2,5,1
887923,18,1,1
887941,6,1,1
887947,40,1,5
887987,2,5,1
887989,12,1,1
888001,10,1,5
888011,36,5,5
888047,12,5,5
888059,2,5,1
888061,16,1,5
888077,14,5,1
888091,12,1,1
888103,6,1,1
888109,24,1,1
888133,10,1,5
888143,14,5,1
888157,4,1,5
888161,2,5,1
888163,16,1,5
888179,24,5,5
888203,8,5,1
888211,36,1,1
888247,10,1,5
888257,6,5,5
888263,8,5,1
888271,16,1,5
888287,26,5,1
888313,6,1,1
888319,4,1,5
888323,36,5,5
888359,2,5,1
888361,12,1,1
888373,16,1,5
888389,8,5,1
888397,12,1,1
888409,4,1,5
888413,14,5,1
888427,4,1,5
888431,12,5,5
888443,8,5,1
888451,6,1,1
888457,12,1,1
888469,10,1,5
888479,14,5,1
888493,6,1,1
888499,34,1,5
888533,8,5,1
888541,16,1,5
888557,66,5,5
888623,8,5,1
888631,6,1,1
888637,16,1,5
888653,6,5,5
888659,2,5,1
888661,22,1,5
888683,6,5,5
888689,2,5,1
888691,30,1,1
888721,16,1,5
888737,14,5,1
888751,10,1,5
888761,12,5,5
888773,6,5,5
888779,2,5,1
888781,12,1,1
888793,6,1,1
888799,10,1,5
888809,18,5,5
888827,30,5,5
888857,12,5,5
888869,2,5,1
888871,16,1,5
888887,30,5,5
888917,2,5,1
888919,12,1,1
888931,28,1,5
888959,2,5,1
888961,6,1,1
888967,16,1,5
888983,6,5,5
888989,8,5,1
888997,4,1,5
889001,26,5,1
889027,10,1,5
889037,2,5,1
889039,4,1,5
889043,8,5,1
889051,18,1,1
889069,12,1,1
889081,6,1,1
889087,36,1,1
889123,16,1,5
889139,32,5,1
889171,6,1,1
889177,34,1,5
889211,26,5,1
889237,10,1,5
889247,14,5,1
889261,10,1,5
889271,8,5,1
889279,10,1,5
889289,20,5,1
889309,4,1,5
889313,14,5,1
889327,10,1,5
889337,12,5,5
889349,2,5,1
889351,12,1,1
889363,4,1,5
889367,6,5,5
889373,18,5,5
889391,20,5,1
889411,18,1,1
889429,10,1,5
889439,14,5,1
889453,28,1,5
889481,8,5,1
889489,12,1,1
889501,18,1,1
889519,60,1,1
889579,10,1,5
889589,8,5,1
889597,34,1,5
889631,8,5,1
889639,18,1,1
889657,16,1,5
889673,14,5,1
889687,10,1,5
889697,2,5,1
889699,4,1,5
889703,24,5,5
889727,20,5,1
889747,22,1,5
889769,14,5,1
889783,46,1,5
889829,42,5,5
889871,2,5,1
889873,4,1,5
889877,2,5,1
889879,12,1,1
889891,10,1,5
889901,6,5,5
889907,2,5,1
889909,12,1,1
889921,16,1,5
889937,14,5,1
889951,6,1,1
889957,6,1,1
889963,34,1,5
889997,6,5,5
890003,8,5,1
890011,16,1,5
890027,26,5,1
890053,10,1,5
890063,20,5,1
890083,24,1,1
890107,4,1,5
890111,6,5,5
890117,2,5,1
890119,10,1,5
890129,18,5,5
890147,12,5,5
890159,2,5,1
890161,16,1,5
890177,44,5,1
890221,10,1,5
890231,6,5,5
890237,50,5,1
890287,4,1,5
890291,12,5,5
890303,14,5,1
890317,16,1,5
890333,38,5,1
890371,6,1,1
890377,42,1,1
890419,10,1,5
890429,8,5,1
890437,4,1,5
890441,18,5,5
890459,8,5,1
890467,34,1,5
890501,30,5,5
890531,12,5,5
890543,8,5,1
890551,12,1,1
890563,34,1,5
890597,12,5,5
890609,44,5,1
890653,4,1,5
890657,14,5,1
890671,12,1,1
890683,24,1,1
890707,4,1,5
890711,6,5,5
890717,20,5,1
890737,24,1,1
890761,28,1,5
890789,8,5,1
890797,6,1,1
890803,6,1,1
890809,12,1,1
890821,12,1,1
890833,10,1,5
890843,18,5,5
890861,2,5,1
890863,4,1,5
890867,14,5,1
890881,6,1,1
890887,6,1,1
890893,34,1,5
890927,6,5,5
890933,8,5,1
