p,gap,res_mod30,next_res_mod30
470399,12,29,11
470411,2,11,13
470413,4,13,17
470417,12,17,29
470429,14,29,13
470443,4,13,17
470447,6,17,23
470453,8,23,1
470461,10,1,11
470471,2,11,13
470473,16,13,29
470489,12,29,11
470501,12,11,23
470513,8,23,1
470521,10,1,11
470531,8,11,19
470539,12,19,1
470551,28,1,29
470579,14,29,13
470593,4,13,17
470597,2,17,19
470599,10,19,29
470609,12,29,11
470621,6,11,17
470627,20,17,7
470647,4,7,11
470651,2,11,13
470653,10,13,23
470663,6,23,29
470669,20,29,19
470689,22,19,11
470711,8,11,19
470719,12,19,1
470731,18,1,19
470749,30,19,19
470779,4,19,23
470783,8,23,1
470791,28,1,29
470819,12,29,11
470831,6,11,17
470837,26,17,13
470863,4,13,17
470867,14,17,1
470881,6,1,7
470887,4,7,11
470891,12,11,23
470903,24,23,17
470927,6,17,23
470933,8,23,1
470941,6,1,7
470947,10,7,17
470957,2,17,19
470959,34,19,23
470993,6,23,29
470999,8,29,7
471007,34,7,11
471041,20,11,1
471061,12,1,13
471073,16,13,29
471089,2,29,1
471091,10,1,11
471101,36,11,17
471137,2,17,19
471139,22,19,11
471161,12,11,23
471173,6,23,29
471179,8,29,7
471187,6,7,13
471193,16,13,29
471209,8,29,7
471217,24,7,1
471241,12,1,13
471253,6,13,19
471259,18,19,7
471277,4,7,11
471281,2,11,13
471283,16,13,29
471299,2,29,1
471301,12,1,13
471313,40,13,23
471353,36,23,29
471389,2,29,1
471391,12,1,13
471403,4,13,17
471407,32,17,19
471439,12,19,1
471451,16,1,17
471467,14,17,1
471481,6,1,7
471487,16,7,23
471503,6,23,29
471509,12,29,11
471521,12,11,23
471533,6,23,29
471539,14,29,13
471553,18,13,1
471571,18,1,19
471589,4,19,23
471593,14,23,7
471607,10,7,17
471617,2,17,19
471619,22,19,11
471641,8,11,19
471649,10,19,29
471659,12,29,11
471671,2,11,13
471673,4,13,17
471677,6,17,23
471683,14,23,7
471697,6,7,13
471703,16,13,29
471719,2,29,1
471721,28,1,29
471749,20,29,19
471769,12,19,1
471781,10,1,11
471791,12,11,23
471803,14,23,7
471817,24,7,1
471841,6,1,7
471847,6,7,13
471853,18,13,1
471871,22,1,23
471893,8,23,1
471901,6,1,7
471907,16,7,23
471923,6,23,29
471929,2,29,1
471931,12,1,13
471943,6,13,19
471949,10,19,29
471959,38,29,7
471997,22,7,29
472019,8,29,7
472027,24,7,1
472051,6,1,7
472057,6,7,13
472063,4,13,17
472067,36,17,23
472103,8,23,1
472111,12,1,13
472123,4,13,17
472127,6,17,23
472133,6,23,29
472139,12,29,11
472151,8,11,19
472159,4,19,23
472163,26,23,19
472189,4,19,23
472193,54,23,17
472247,2,17,19
472249,4,19,23
472253,8,23,1
472261,12,1,13
472273,16,13,29
472289,12,29,11
472301,8,11,19
472309,10,19,29
472319,12,29,11
472331,2,11,13
472333,16,13,29
472349,20,29,19
472369,22,19,11
472391,2,11,13
472393,6,13,19
472399,12,19,1
472411,10,1,11
472421,36,11,17
472457,12,17,29
472469,8,29,7
472477,46,7,23
472523,18,23,11
472541,2,11,13
472543,16,13,29
472559,2,29,1
472561,12,1,13
472573,24,13,7
472597,34,7,11
472631,8,11,19
472639,4,19,23
472643,26,23,19
472669,18,19,7
472687,4,7,11
472691,6,11,17
472697,12,17,29
472709,2,29,1
472711,10,1,11
472721,20,11,1
472741,10,1,11
472751,12,11,23
472763,30,23,23
472793,6,23,29
472799,18,29,17
472817,14,17,1
472831,6,1,7
472837,10,7,17
472847,12,17,29
472859,24,29,23
472883,24,23,17
472907,2,17,19
472909,12,19,1
472921,16,1,17
472937,2,17,19
472939,24,19,13
472963,30,13,13
472993,16,13,29
473009,12,29,11
473021,6,11,17
473027,62,17,19
473089,12,19,1
473101,16,1,17
473117,24,17,11
473141,6,11,17
473147,12,17,29
473159,8,29,7
473167,6,7,13
473173,18,13,1
473191,6,1,7
473197,4,7,11
473201,2,11,13
473203,16,13,29
473219,8,29,7
473227,30,7,7
473257,22,7,29
473279,8,29,7
473287,6,7,13
473293,18,13,1
473311,10,1,11
473321,6,11,17
473327,24,17,11
473351,2,11,13
473353,24,13,7
473377,4,7,11
473381,2,11,13
473383,28,13,11
473411,8,11,19
473419,22,19,11
473441,2,11,13
473443,10,13,23
473453,18,23,11
473471,6,11,17
473477,2,17,19
473479,18,19,7
473497,6,7,13
473503,4,13,17
473507,6,17,23
473513,6,23,29
473519,8,29,7
473527,4,7,11
473531,2,11,13
473533,16,13,29
473549,30,29,29
473579,18,29,17
473597,14,17,1
473611,6,1,7
473617,16,7,23
473633,14,23,7
473647,12,7,19
473659,60,19,19
473719,4,19,23
473723,6,23,29
473729,12,29,11
473741,2,11,13
473743,18,13,1
473761,28,1,29
473789,44,29,13
473833,6,13,19
473839,18,19,7
473857,4,7,11
473861,6,11,17
473867,20,17,7
473887,12,7,19
473899,12,19,1
473911,12,1,13
473923,4,13,17
473927,2,17,19
473929,10,19,29
473939,12,29,11
473951,2,11,13
473953,18,13,1
473971,10,1,11
473981,6,11,17
473987,12,17,29
473999,18,29,17
474017,12,17,29
474029,8,29,7
474037,6,7,13
474043,6,13,19
474049,10,19,29
474059,14,29,13
474073,4,13,17
474077,24,17,11
474101,18,11,29
474119,8,29,7
474127,10,7,17
474137,6,17,23
474143,8,23,1
474151,12,1,13
474163,6,13,19
474169,28,19,17
474197,14,17,1
474211,12,1,13
474223,18,13,1
474241,22,1,23
474263,26,23,19
474289,18,19,7
474307,4,7,11
474311,8,11,19
474319,18,19,7
474337,6,7,13
474343,4,13,17
474347,12,17,29
474359,20,29,19
474379,10,19,29
474389,2,29,1
474391,22,1,23
474413,20,23,13
474433,4,13,17
474437,6,17,23
474443,36,23,29
474479,12,29,11
474491,6,11,17
474497,2,17,19
474499,4,19,23
474503,30,23,23
474533,8,23,1
474541,6,1,7
474547,10,7,17
474557,12,17,29
474569,2,29,1
474571,10,1,11
474581,2,11,13
474583,36,13,19
474619,10,19,29
474629,18,29,17
474647,12,17,29
474659,8,29,7
474667,4,7,11
474671,36,11,17
474707,2,17,19
474709,28,19,17
474737,14,17,1
474751,6,1,7
474757,12,7,19
474769,10,19,29
474779,8,29,7
474787,22,7,29
474809,2,29,1
474811,28,1,29
474839,8,29,7
474847,10,7,17
474857,42,17,29
474899,8,29,7
474907,4,7,11
474911,6,11,17
474917,6,17,23
474923,8,23,1
474931,6,1,7
474937,4,7,11
474941,8,11,19
474949,10,19,29
474959,18,29,17
474977,6,17,23
474983,54,23,17
475037,14,17,1
475051,22,1,23
475073,8,23,1
475081,10,1,11
475091,2,11,13
475093,10,13,23
475103,6,23,29
475109,32,29,1
475141,6,1,7
475147,4,7,11
475151,8,11,19
475159,10,19,29
475169,38,29,7
475207,12,7,19
475219,10,19,29
475229,14,29,13
475243,28,13,11
475271,2,11,13
475273,10,13,23
475283,6,23,29
475289,8,29,7
475297,4,7,11
475301,26,11,7
475327,4,7,11
475331,2,11,13
475333,18,13,1
475351,16,1,17
475367,2,17,19
475369,10,19,29
475379,2,29,1
475381,22,1,23
475403,14,23,7
475417,4,7,11
475421,6,11,17
475427,2,17,19
475429,12,19,1
475441,16,1,17
475457,12,17,29
475469,14,29,13
475483,28,13,11
475511,12,11,23
475523,6,23,29
475529,20,29,19
475549,34,19,23
475583,14,23,7
475597,16,7,23
475613,6,23,29
475619,2,29,1
475621,16,1,17
475637,2,17,19
475639,10,19,29
475649,20,29,19
475669,10,19,29
475679,2,29,1
475681,10,1,11
475691,2,11,13
475693,4,13,17
475697,24,17,11
475721,8,11,19
475729,22,19,11
475751,2,11,13
475753,6,13,19
475759,4,19,23
475763,14,23,7
475777,12,7,19
475789,4,19,23
475793,14,23,7
475807,16,7,23
475823,8,23,1
475831,6,1,7
475837,4,7,11
475841,18,11,29
475859,18,29,17
475877,2,17,19
475879,10,19,29
475889,8,29,7
475897,6,7,13
475903,4,13,17
475907,14,17,1
475921,6,1,7
475927,6,7,13
475933,24,13,7
475957,16,7,23
475973,18,23,11
475991,6,11,17
475997,12,17,29
476009,14,29,13
476023,4,13,17
476027,2,17,19
476029,10,19,29
476039,2,29,1
476041,18,1,19
476059,22,19,11
476081,6,11,17
476087,2,17,19
476089,12,19,1
476101,6,1,7
476107,4,7,11
476111,26,11,7
476137,6,7,13
476143,24,13,7
476167,16,7,23
476183,36,23,29
476219,14,29,13
476233,4,13,17
476237,6,17,23
476243,6,23,29
476249,30,29,29
476279,20,29,19
476299,18,19,7
476317,30,7,7
476347,4,7,11
476351,12,11,23
476363,6,23,29
476369,12,29,11
476381,20,11,1
476401,6,1,7
476407,12,7,19
476419,4,19,23
476423,6,23,29
476429,38,29,7
476467,10,7,17
476477,2,17,19
476479,28,19,17
476507,6,17,23
476513,6,23,29
476519,60,29,29
476579,8,29,7
476587,4,7,11
476591,8,11,19
476599,4,19,23
476603,8,23,1
476611,22,1,23
476633,6,23,29
476639,8,29,7
476647,12,7,19
476659,22,19,11
476681,2,11,13
476683,18,13,1
476701,12,1,13
476713,6,13,19
476719,18,19,7
476737,6,7,13
476743,10,13,23
476753,6,23,29
476759,24,29,23
476783,20,23,13
476803,28,13,11
476831,18,11,29
476849,2,29,1
476851,12,1,13
476863,6,13,19
476869,18,19,7
476887,4,7,11
476891,20,11,1
476911,10,1,11
476921,8,11,19
476929,48,19,7
476977,4,7,11
476981,8,11,19
476989,22,19,11
477011,2,11,13
477013,4,13,17
477017,2,17,19
477019,12,19,1
477031,16,1,17
477047,26,17,13
477073,4,13,17
477077,14,17,1
477091,40,1,11
477131,18,11,29
477149,14,29,13
477163,46,13,29
477209,12,29,11
477221,8,11,19
477229,30,19,19
477259,18,19,7
477277,16,7,23
477293,20,23,13
477313,4,13,17
477317,12,17,29
477329,12,29,11
477341,18,11,29
477359,2,29,1
477361,22,1,23
477383,26,23,19
477409,30,19,19
477439,22,19,11
477461,8,11,19
477469,28,19,17
477497,14,17,1
477511,6,1,7
477517,6,7,13
477523,16,13,29
477539,12,29,11
477551,2,11,13
477553,4,13,17
477557,14,17,1
477571,6,1,7
477577,16,7,23
477593,26,23,19
477619,4,19,23
477623,14,23,7
477637,34,7,11
477671,6,11,17
477677,44,17,1
477721,6,1,7
477727,4,7,11
477731,8,11,19
477739,28,19,17
477767,2,17,19
477769,22,19,11
477791,6,11,17
477797,12,17,29
477809,2,29,1
477811,10,1,11
477821,2,11,13
477823,16,13,29
477839,8,29,7
477847,10,7,17
477857,6,17,23
477863,18,23,11
477881,18,11,29
477899,14,29,13
477913,28,13,11
477941,6,11,17
477947,26,17,13
477973,4,13,17
477977,14,17,1
477991,10,1,11
478001,38,11,19
478039,24,19,13
478063,4,13,17
478067,2,17,19
478069,18,19,7
478087,12,7,19
478099,12,19,1
478111,18,1,19
478129,10,19,29
478139,18,29,17
478157,12,17,29
478169,2,29,1
478171,18,1,19
478189,10,19,29
478199,8,29,7
478207,6,7,13
478213,28,13,11
478241,2,11,13
478243,10,13,23
478253,6,23,29
478259,12,29,11
478271,2,11,13
478273,48,13,1
478321,18,1,19
478339,4,19,23
478343,8,23,1
478351,40,1,11
478391,8,11,19
478399,4,19,23
478403,8,23,1
478411,6,1,7
478417,4,7,11
478421,6,11,17
478427,6,17,23
478433,8,23,1
478441,10,1,11
478451,2,11,13
478453,6,13,19
478459,22,19,11
478481,2,11,13
478483,10,13,23
478493,30,23,23
478523,8,23,1
478531,40,1,11
478571,2,11,13
478573,6,13,19
478579,10,19,29
478589,14,29,13
478603,24,13,7
478627,4,7,11
478631,6,11,17
478637,14,17,1
478651,28,1,29
478679,18,29,17
478697,14,17,1
478711,16,1,17
478727,2,17,19
478729,10,19,29
478739,2,29,1
478741,6,1,7
478747,16,7,23
478763,6,23,29
478769,18,29,17
478787,14,17,1
478801,10,1,11
478811,2,11,13
478813,10,13,23
478823,8,23,1
478831,12,1,13
478843,10,13,23
478853,8,23,1
478861,10,1,11
478871,8,11,19
478879,18,19,7
478897,4,7,11
478901,12,11,23
478913,14,23,7
478927,4,7,11
478931,6,11,17
478937,6,17,23
478943,20,23,13
478963,4,13,17
478967,24,17,11
478991,8,11,19
478999,24,19,13
479023,4,13,17
479027,2,17,19
479029,12,19,1
479041,40,1,11
479081,50,11,1
479131,6,1,7
479137,10,7,17
479147,6,17,23
479153,36,23,29
479189,2,29,1
479191,10,1,11
479201,8,11,19
479209,12,19,1
479221,10,1,11
479231,8,11,19
479239,4,19,23
479243,20,23,13
479263,4,13,17
479267,20,17,7
479287,12,7,19
479299,10,19,29
479309,8,29,7
479317,10,7,17
479327,30,17,17
479357,14,17,1
479371,6,1,7
479377,10,7,17
479387,32,17,19
479419,10,19,29
479429,2,29,1
479431,10,1,11
479441,20,11,1
479461,12,1,13
479473,16,13,29
479489,8,29,7
479497,12,7,19
479509,4,19,23
479513,20,23,13
479533,10,13,23
479543,18,23,11
479561,8,11,19
479569,12,19,1
479581,12,1,13
479593,6,13,19
479599,24,19,13
479623,6,13,19
479629,10,19,29
479639,62,29,1
479701,48,1,19
479749,4,19,23
479753,8,23,1
479761,10,1,11
479771,6,11,17
479777,6,17,23
479783,14,23,7
479797,16,7,23
479813,8,23,1
479821,12,1,13
479833,6,13,19
479839,22,19,11
479861,18,11,29
479879,2,29,1
479881,10,1,11
479891,12,11,23
479903,6,23,29
479909,30,29,29
479939,12,29,11
479951,2,11,13
479953,4,13,17
479957,14,17,1
479971,42,1,13
480013,4,13,17
480017,2,17,19
480019,4,19,23
480023,20,23,13
480043,4,13,17
480047,2,17,19
480049,10,19,29
480059,2,29,1
480061,10,1,11
480071,20,11,1
480091,10,1,11
480101,6,11,17
480107,6,17,23
480113,20,23,13
480133,10,13,23
480143,14,23,7
480157,10,7,17
480167,2,17,19
480169,34,19,23
480203,6,23,29
480209,78,29,17
480287,12,17,29
480299,18,29,17
480317,12,17,29
480329,12,29,11
480341,2,11,13
480343,6,13,19
480349,18,19,7
480367,6,7,13
480373,6,13,19
480379,4,19,23
480383,8,23,1
480391,18,1,19
480409,10,19,29
480419,8,29,7
480427,22,7,29
480449,2,29,1
480451,10,1,11
480461,2,11,13
480463,36,13,19
480499,4,19,23
480503,6,23,29
480509,8,29,7
480517,4,7,11
480521,6,11,17
480527,6,17,23
480533,8,23,1
480541,12,1,13
480553,10,13,23
480563,6,23,29
480569,14,29,13
480583,4,13,17
480587,60,17,17
480647,14,17,1
480661,46,1,17
480707,6,17,23
480713,18,23,11
480731,6,11,17
480737,12,17,29
480749,12,29,11
480761,12,11,23
480773,14,23,7
480787,16,7,23
480803,24,23,17
480827,12,17,29
480839,14,29,13
480853,28,13,11
480881,30,11,11
480911,8,11,19
480919,10,19,29
480929,8,29,7
480937,4,7,11
480941,18,11,29
480959,8,29,7
480967,12,7,19
480979,10,19,29
480989,12,29,11
481001,2,11,13
481003,6,13,19
481009,12,19,1
481021,22,1,23
481043,8,23,1
481051,16,1,17
481067,6,17,23
481073,14,23,7
481087,6,7,13
481093,4,13,17
481097,12,17,29
481109,14,29,13
481123,10,13,23
481133,8,23,1
481141,6,1,7
481147,6,7,13
481153,4,13,17
481157,14,17,1
481171,6,1,7
481177,4,7,11
481181,18,11,29
481199,8,29,7
481207,4,7,11
481211,20,11,1
481231,18,1,19
481249,48,19,7
481297,4,7,11
481301,2,11,13
481303,4,13,17
481307,36,17,23
481343,20,23,13
481363,10,13,23
481373,6,23,29
481379,8,29,7
481387,22,7,29
481409,8,29,7
481417,16,7,23
481433,14,23,7
481447,22,7,29
481469,20,29,19
481489,12,19,1
481501,12,1,13
481513,18,13,1
481531,18,1,19
481549,22,19,11
481571,6,11,17
481577,12,17,29
481589,30,29,29
481619,14,29,13
481633,6,13,19
481639,12,19,1
481651,16,1,17
481667,6,17,23
481673,8,23,1
481681,12,1,13
481693,4,13,17
481697,2,17,19
481699,22,19,11
481721,30,11,11
481751,2,11,13
481753,16,13,29
481769,18,29,17
481787,14,17,1
481801,6,1,7
481807,6,7,13
481813,24,13,7
481837,6,7,13
481843,4,13,17
481847,2,17,19
481849,12,19,1
481861,6,1,7
481867,12,7,19
481879,4,19,23
481883,26,23,19
481909,30,19,19
481939,24,19,13
481963,34,13,17
481997,20,17,7
482017,4,7,11
482021,8,11,19
482029,4,19,23
482033,6,23,29
482039,12,29,11
482051,20,11,1
482071,22,1,23
482093,6,23,29
482099,2,29,1
482101,16,1,17
482117,6,17,23
482123,56,23,19
482179,10,19,29
482189,14,29,13
482203,10,13,23
482213,14,23,7
482227,4,7,11
482231,2,11,13
482233,10,13,23
482243,20,23,13
482263,18,13,1
482281,28,1,29
482309,14,29,13
482323,24,13,7
482347,4,7,11
482351,8,11,19
482359,12,19,1
482371,16,1,17
482387,6,17,23
482393,6,23,29
482399,2,29,1
482401,6,1,7
482407,6,7,13
482413,10,13,23
482423,14,23,7
482437,4,7,11
482441,42,11,23
482483,18,23,11
482501,6,11,17
482507,2,17,19
482509,4,19,23
482513,6,23,29
482519,8,29,7
482527,12,7,19
482539,30,19,19
482569,24,19,13
482593,4,13,17
482597,24,17,11
482621,6,11,17
482627,6,17,23
482633,8,23,1
482641,18,1,19
482659,4,19,23
482663,20,23,13
482683,4,13,17
482687,2,17,19
482689,18,19,7
482707,4,7,11
482711,6,11,17
482717,2,17,19
482719,12,19,1
482731,12,1,13
482743,10,13,23
482753,6,23,29
482759,8,29,7
482767,6,7,13
482773,16,13,29
482789,14,29,13
482803,16,13,29
482819,8,29,7
482827,10,7,17
482837,24,17,11
482861,2,11,13
482863,10,13,23
482873,24,23,17
482897,2,17,19
482899,18,19,7
482917,24,7,1
482941,6,1,7
482947,10,7,17
482957,14,17,1
482971,46,1,17
483017,14,17,1
483031,30,1,1
483061,10,1,11
483071,26,11,7
483097,30,7,7
483127,12,7,19
483139,24,19,13
483163,4,13,17
483167,12,17,29
483179,30,29,29
483209,2,29,1
483211,10,1,11
483221,8,11,19
483229,4,19,23
483233,6,23,29
483239,8,29,7
483247,4,7,11
483251,30,11,11
483281,8,11,19
483289,28,19,17
483317,6,17,23
483323,14,23,7
483337,10,7,17
483347,20,17,7
483367,10,7,17
483377,12,17,29
483389,8,29,7
483397,10,7,17
483407,2,17,19
483409,24,19,13
483433,10,13,23
483443,24,23,17
483467,14,17,1
483481,10,1,11
483491,8,11,19
483499,4,19,23
483503,20,23,13
483523,18,13,1
483541,10,1,11
483551,6,11,17
483557,6,17,23
483563,14,23,7
483577,34,7,11
483611,8,11,19
483619,10,19,29
483629,14,29,13
483643,6,13,19
483649,22,19,11
483671,26,11,7
483697,12,7,19
483709,10,19,29
483719,8,29,7
483727,6,7,13
483733,18,13,1
483751,6,1,7
483757,4,7,11
483761,6,11,17
483767,6,17,23
483773,14,23,7
483787,22,7,29
483809,2,29,1
483811,16,1,17
483827,2,17,19
483829,10,19,29
483839,14,29,13
483853,10,13,23
483863,6,23,29
483869,14,29,13
483883,24,13,7
483907,22,7,29
483929,8,29,7
483937,16,7,23
483953,18,23,11
483971,20,11,1
483991,28,1,29
484019,8,29,7
484027,10,7,17
484037,24,17,11
484061,6,11,17
484067,12,17,29
484079,12,29,11
484091,20,11,1
484111,6,1,7
484117,6,7,13
484123,6,13,19
484129,22,19,11
484151,2,11,13
484153,18,13,1
484171,10,1,11
484181,12,11,23
484193,8,23,1
484201,6,1,7
484207,22,7,29
484229,14,29,13
484243,16,13,29
484259,24,29,23
484283,18,23,11
484301,2,11,13
484303,24,13,7
484327,12,7,19
484339,22,19,11
484361,8,11,19
484369,4,19,23
484373,24,23,17
484397,14,17,1
484411,6,1,7
484417,22,7,29
484439,8,29,7
484447,10,7,17
484457,2,17,19
484459,28,19,17
484487,2,17,19
484489,4,19,23
484493,38,23,1
484531,12,1,13
484543,34,13,17
484577,20,17,7
484597,10,7,17
484607,2,17,19
484609,4,19,23
484613,8,23,1
484621,18,1,19
484639,4,19,23
484643,48,23,11
484691,12,11,23
484703,24,23,17
484727,6,17,23
484733,18,23,11
484751,12,11,23
484763,6,23,29
484769,8,29,7
484777,10,7,17
484787,42,17,29
484829,24,29,23
484853,14,23,7
484867,60,7,7
484927,24,7,1
484951,36,1,7
484987,12,7,19
484999,22,19,11
485021,8,11,19
485029,12,19,1
485041,12,1,13
485053,6,13,19
485059,4,19,23
485063,18,23,11
485081,20,11,1
485101,12,1,13
485113,10,13,23
485123,8,23,1
485131,6,1,7
485137,24,7,1
485161,6,1,7
485167,4,7,11
485171,30,11,11
485201,6,11,17
485207,2,17,19
485209,54,19,13
485263,48,13,1
485311,36,1,7
485347,4,7,11
485351,12,11,23
485363,8,23,1
485371,12,1,13
485383,6,13,19
485389,22,19,11
485411,6,11,17
485417,6,17,23
485423,14,23,7
485437,10,7,17
485447,32,17,19
485479,18,19,7
485497,12,7,19
485509,10,19,29
485519,24,29,23
485543,24,23,17
485567,20,17,7
485587,6,7,13
485593,10,13,23
485603,6,23,29
485609,38,29,7
485647,10,7,17
485657,14,17,1
485671,18,1,19
485689,12,19,1
485701,16,1,17
485717,12,17,29
485729,2,29,1
485731,22,1,23
485753,24,23,17
485777,42,17,29
485819,8,29,7
485827,4,7,11
485831,2,11,13
485833,60,13,13
485893,6,13,19
485899,10,19,29
485909,14,29,13
485923,18,13,1
485941,18,1,19
485959,18,19,7
485977,16,7,23
485993,30,23,23
486023,14,23,7
486037,4,7,11
486041,2,11,13
486043,10,13,23
486053,8,23,1
486061,10,1,11
486071,20,11,1
486091,12,1,13
486103,16,13,29
486119,14,29,13
486133,6,13,19
486139,24,19,13
486163,16,13,29
486179,2,29,1
486181,12,1,13
486193,10,13,23
486203,18,23,11
486221,2,11,13
486223,24,13,7
486247,34,7,11
486281,12,11,23
486293,14,23,7
486307,6,7,13
486313,10,13,23
486323,6,23,29
486329,2,29,1
486331,10,1,11
486341,8,11,19
486349,28,19,17
486377,2,17,19
486379,10,19,29
486389,2,29,1
486391,6,1,7
486397,10,7,17
486407,26,17,13
486433,10,13,23
486443,6,23,29
486449,32,29,1
486481,10,1,11
486491,12,11,23
486503,6,23,29
486509,2,29,1
486511,16,1,17
486527,12,17,29
486539,20,29,19
486559,10,19,29
486569,14,29,13
486583,6,13,19
486589,12,19,1
486601,16,1,17
486617,20,17,7
486637,4,7,11
486641,2,11,13
486643,10,13,23
486653,14,23,7
486667,4,7,11
486671,6,11,17
486677,2,17,19
486679,4,19,23
486683,14,23,7
486697,16,7,23
486713,8,23,1
486721,36,1,7
486757,10,7,17
486767,2,17,19
486769,12,19,1
486781,16,1,17
486797,20,17,7
486817,4,7,11
486821,12,11,23
486833,6,23,29
486839,30,29,29
486869,38,29,7
486907,16,7,23
486923,6,23,29
486929,14,29,13
486943,4,13,17
486947,2,17,19
486949,22,19,11
486971,6,11,17
486977,14,17,1
486991,16,1,17
487007,6,17,23
487013,8,23,1
487021,28,1,29
487049,2,29,1
487051,6,1,7
487057,16,7,23
487073,6,23,29
487079,14,29,13
487093,6,13,19
487099,12,19,1
487111,22,1,23
487133,44,23,7
487177,6,7,13
487183,4,13,17
487187,24,17,11
487211,2,11,13
487213,6,13,19
487219,28,19,17
487247,14,17,1
487261,22,1,23
487283,20,23,13
487303,4,13,17
487307,6,17,23
487313,36,23,29
487349,14,29,13
487363,18,13,1
487381,6,1,7
487387,4,7,11
487391,6,11,17
487397,26,17,13
487423,4,13,17
487427,2,17,19
487429,18,19,7
487447,10,7,17
487457,6,17,23
487463,6,23,29
487469,2,29,1
487471,6,1,7
487477,4,7,11
487481,8,11,19
487489,18,19,7
487507,54,7,1
487561,28,1,29
487589,12,29,11
487601,2,11,13
487603,4,13,17
487607,30,17,17
487637,12,17,29
487649,2,29,1
487651,6,1,7
487657,24,7,1
487681,10,1,11
487691,12,11,23
487703,6,23,29
487709,8,29,7
487717,10,7,17
487727,6,17,23
487733,8,23,1
487741,16,1,17
487757,12,17,29
487769,14,29,13
487783,6,13,19
487789,4,19,23
487793,18,23,11
487811,8,11,19
487819,10,19,29
487829,2,29,1
487831,12,1,13
487843,30,13,13
487873,16,13,29
487889,2,29,1
487891,6,1,7
487897,36,7,13
487933,10,13,23
487943,30,23,23
487973,6,23,29
487979,18,29,17
487997,6,17,23
488003,6,23,29
488009,2,29,1
488011,10,1,11
488021,30,11,11
488051,6,11,17
488057,12,17,29
488069,50,29,19
488119,24,19,13
488143,6,13,19
488149,4,19,23
488153,8,23,1
488161,10,1,11
488171,26,11,7
488197,6,7,13
488203,4,13,17
488207,2,17,19
488209,18,19,7
488227,4,7,11
488231,2,11,13
488233,6,13,19
488239,10,19,29
488249,12,29,11
488261,2,11,13
488263,24,13,7
488287,16,7,23
488303,6,23,29
488309,2,29,1
488311,6,1,7
488317,4,7,11
488321,8,11,19
488329,4,19,23
488333,6,23,29
488339,8,29,7
488347,6,7,13
488353,28,13,11
488381,18,11,29
488399,2,29,1
488401,6,1,7
488407,10,7,17
488417,2,17,19
488419,22,19,11
488441,18,11,29
488459,14,29,13
488473,30,13,13
488503,10,13,23
488513,26,23,19
488539,28,19,17
488567,6,17,23
488573,30,23,23
488603,8,23,1
488611,6,1,7
488617,10,7,17
488627,6,17,23
488633,6,23,29
488639,2,29,1
488641,10,1,11
488651,36,11,17
488687,2,17,19
488689,12,19,1
488701,10,1,11
488711,6,11,17
488717,6,17,23
488723,6,23,29
488729,14,29,13
488743,6,13,19
488749,10,19,29
488759,20,29,19
488779,12,19,1
488791,6,1,7
488797,24,7,1
488821,6,1,7
488827,6,7,13
488833,28,13,11
488861,18,11,29
488879,14,29,13
488893,4,13,17
488897,12,17,29
488909,12,29,11
488921,26,11,7
488947,12,7,19
488959,22,19,11
488981,12,11,23
488993,8,23,1
489001,10,1,11
489011,8,11,19
489019,24,19,13
489043,10,13,23
489053,8,23,1
489061,40,1,11
489101,8,11,19
489109,4,19,23
489113,14,23,7
489127,6,7,13
489133,24,13,7
489157,4,7,11
489161,18,11,29
489179,12,29,11
489191,6,11,17
489197,20,17,7
489217,22,7,29
489239,2,29,1
489241,16,1,17
489257,6,17,23
489263,20,23,13
489283,16,13,29
489299,30,29,29
489329,8,29,7
489337,6,7,13
489343,18,13,1
489361,6,1,7
489367,22,7,29
489389,18,29,17
489407,2,17,19
489409,18,19,7
489427,4,7,11
489431,8,11,19
489439,10,19,29
489449,8,29,7
489457,22,7,29
489479,8,29,7
489487,6,7,13
489493,36,13,19
489529,10,19,29
489539,12,29,11
489551,2,11,13
489553,4,13,17
489557,14,17,1
489571,42,1,13
489613,18,13,1
489631,22,1,23
489653,6,23,29
489659,14,29,13
489673,4,13,17
489677,2,17,19
489679,10,19,29
489689,2,29,1
489691,42,1,13
489733,10,13,23
489743,18,23,11
489761,30,11,11
489791,2,11,13
489793,6,13,19
489799,4,19,23
489803,14,23,7
489817,6,7,13
489823,10,13,23
489833,14,23,7
489847,4,7,11
489851,18,11,29
489869,2,29,1
489871,16,1,17
489887,14,17,1
489901,10,1,11
489911,2,11,13
489913,28,13,11
489941,2,11,13
489943,16,13,29
489959,2,29,1
489961,16,1,17
489977,12,17,29
489989,12,29,11
490001,2,11,13
490003,16,13,29
490019,12,29,11
490031,2,11,13
490033,24,13,7
490057,40,7,17
490097,6,17,23
490103,8,23,1
490111,6,1,7
490117,4,7,11
490121,30,11,11
490151,8,11,19
490159,10,19,29
490169,14,29,13
490183,18,13,1
490201,6,1,7
490207,16,7,23
490223,18,23,11
490241,6,11,17
490247,2,17,19
490249,18,19,7
490267,4,7,11
490271,6,11,17
490277,6,17,23
490283,26,23,19
490309,4,19,23
490313,26,23,19
490339,28,19,17
490367,26,17,13
490393,24,13,7
490417,4,7,11
490421,32,11,13
490453,6,13,19
490459,4,19,23
490463,18,23,11
490481,12,11,23
490493,6,23,29
490499,20,29,19
490519,18,19,7
490537,4,7,11
490541,2,11,13
490543,6,13,19
